_dataset,actionability_score,activity_tags,address,aggregator_domain,ai_source_file,ai_source_kind,ai_source_record_id,candidate_id,candidate_status,capacity_max_detected,capacity_text,category,city,confidence_score,constraints_tags,contact,dedupe_key,department,description,email_questions,evidence_text,fit_beyond_score,formal_completeness_score,formal_extraction_status,formal_scrape_checked_at,formal_scrape_content_type,geo_status,is_aggregator,last_seen_at,lat,lon,missing_formal_fields,name,observation_count,page_type,price_score,price_text,rental_decision_needed,rental_email_question,rental_negative_signals,rental_positive_signals,rental_possible_confidence,rental_possible_status,source_confidence,source_domain,source_reliability,source_url,space_tags,specific_rental_page_url,website
candidate,70,,,,ai_classify_batch_0.jsonl,extracted_from_listing,venue_venue_le-rooftop.com_le rooftop espaces de location evenementielle situe a champignysurmarne 94 location de salle 309 avenue du general de gaulle champignysurmarne france_,venue_venue_le-rooftop.com_le rooftop espaces de location evenementielle situe a champignysurmarne 94 location de salle 309 avenue du general de gaulle champignysurmarne france__x2_b24a9fed61,to_contact,0,,single venue,,0.65,,,salle_de_r_union_,94,"Single venue rental page for Le Rooftop in Champigny-sur-Marne. Clear 'location événementielle' rental signal. Lists 3 main event spaces (EastSide, WestView, Salle de Réunion) with detailed capacities and extensive AV equipment specs. Direct booking venue, not an aggregator. Marked as single_venue with extracted_venues for sub-spaces.","capacity, city, email, phone, price","Single venue rental page for Le Rooftop in Champigny-sur-Marne. Clear 'location événementielle' rental signal. Lists 3 main event spaces (EastSide, WestView, Salle de Réunion) with detailed capacities and extensive AV equipment specs. Direct booking venue, not an aggregator. Marked as single_venue with extracted_venues for sub-spaces.",70,3/8,ai_adaptive_extracted,2026-06-20,single_venue,in_scope,no,2026-06-20,,,"capacity, city, email, phone, price",Salle de Réunion,1,single_venue,0,,no,,,"Single venue rental page for Le Rooftop in Champigny-sur-Marne. Clear 'location événementielle' rental signal. Lists 3 main event spaces (EastSide, WestView, Salle de Réunion) with detailed capacities and extensive AV equipment specs. Direct booking venue, not an aggregator. Marked as single_venue with extracted_venues for sub-spaces.",0.85,possible,0.65,le-rooftop.com,S4,https://www.le-rooftop.com,,https://www.le-rooftop.com,https://www.le-rooftop.com
candidate,70,,,,ai_classify_batch_0.jsonl,extracted_from_listing,venue_venue_ville-chevilly-larue.fr_louer une salle municipale chevillylarue_,venue_venue_ville-chevilly-larue.fr_louer une salle municipale chevillylarue__x0_7f994236ec,to_contact,0,,municipal hall listing,,0.65,,,salle_jos_phine_baker_,94,"Municipal hall rental page for Chevilly-Larue listing 3 halls for rent: Salle Joséphine Baker, Salle Simone de Beauvoir, Espace Jacqueline Auriol. Clear 'louer une salle municipale' rental signal. Street addresses provided for each hall. PHone contact for reservations present. Missing capacity and pricing details. Marked as municipal_hall_listing.","capacity, city, email, phone, price","Municipal hall rental page for Chevilly-Larue listing 3 halls for rent: Salle Joséphine Baker, Salle Simone de Beauvoir, Espace Jacqueline Auriol. Clear 'louer une salle municipale' rental signal. Street addresses provided for each hall. PHone contact for reservations present. Missing capacity and pricing details. Marked as municipal_hall_listing.",70,3/8,ai_adaptive_extracted,2026-06-20,municipal_hall_listing,in_scope,no,2026-06-20,,,"capacity, city, email, phone, price",Salle Joséphine Baker,2,municipal_hall_listing,0,,no,,,"Municipal hall rental page for Chevilly-Larue listing 3 halls for rent: Salle Joséphine Baker, Salle Simone de Beauvoir, Espace Jacqueline Auriol. Clear 'louer une salle municipale' rental signal. Street addresses provided for each hall. PHone contact for reservations present. Missing capacity and pricing details. Marked as municipal_hall_listing.",0.85,possible,0.65,ville-chevilly-larue.fr,S4,https://www.ville-chevilly-larue.fr/demarches-administratives/salle-municipale,,https://www.ville-chevilly-larue.fr/demarches-administratives/salle-municipale,https://www.ville-chevilly-larue.fr/demarches-administratives/salle-municipale
candidate,70,,,,ai_classify_batch_0.jsonl,extracted_from_listing,venue_venue_ville-chevilly-larue.fr_louer une salle municipale chevillylarue_,venue_venue_ville-chevilly-larue.fr_louer une salle municipale chevillylarue__x1_eda9c5eeff,to_contact,0,,municipal hall listing,,0.65,,,salle_simone_de_beauvoir_,94,"Municipal hall rental page for Chevilly-Larue listing 3 halls for rent: Salle Joséphine Baker, Salle Simone de Beauvoir, Espace Jacqueline Auriol. Clear 'louer une salle municipale' rental signal. Street addresses provided for each hall. PHone contact for reservations present. Missing capacity and pricing details. Marked as municipal_hall_listing.","capacity, city, email, phone, price","Municipal hall rental page for Chevilly-Larue listing 3 halls for rent: Salle Joséphine Baker, Salle Simone de Beauvoir, Espace Jacqueline Auriol. Clear 'louer une salle municipale' rental signal. Street addresses provided for each hall. PHone contact for reservations present. Missing capacity and pricing details. Marked as municipal_hall_listing.",70,3/8,ai_adaptive_extracted,2026-06-20,municipal_hall_listing,in_scope,no,2026-06-20,,,"capacity, city, email, phone, price",Salle Simone de Beauvoir,2,municipal_hall_listing,0,,no,,,"Municipal hall rental page for Chevilly-Larue listing 3 halls for rent: Salle Joséphine Baker, Salle Simone de Beauvoir, Espace Jacqueline Auriol. Clear 'louer une salle municipale' rental signal. Street addresses provided for each hall. PHone contact for reservations present. Missing capacity and pricing details. Marked as municipal_hall_listing.",0.85,possible,0.65,ville-chevilly-larue.fr,S4,https://www.ville-chevilly-larue.fr/demarches-administratives/salle-municipale,,https://www.ville-chevilly-larue.fr/demarches-administratives/salle-municipale,https://www.ville-chevilly-larue.fr/demarches-administratives/salle-municipale
candidate,70,,,,ai_classify_batch_0.jsonl,extracted_from_listing,venue_venue_ville-chevilly-larue.fr_louer une salle municipale chevillylarue_,venue_venue_ville-chevilly-larue.fr_louer une salle municipale chevillylarue__x2_e3619a4458,to_contact,0,,municipal hall listing,,0.65,,,espace_jacqueline_auriol_,94,"Municipal hall rental page for Chevilly-Larue listing 3 halls for rent: Salle Joséphine Baker, Salle Simone de Beauvoir, Espace Jacqueline Auriol. Clear 'louer une salle municipale' rental signal. Street addresses provided for each hall. PHone contact for reservations present. Missing capacity and pricing details. Marked as municipal_hall_listing.","capacity, city, email, phone, price","Municipal hall rental page for Chevilly-Larue listing 3 halls for rent: Salle Joséphine Baker, Salle Simone de Beauvoir, Espace Jacqueline Auriol. Clear 'louer une salle municipale' rental signal. Street addresses provided for each hall. PHone contact for reservations present. Missing capacity and pricing details. Marked as municipal_hall_listing.",70,3/8,ai_adaptive_extracted,2026-06-20,municipal_hall_listing,in_scope,no,2026-06-20,,,"capacity, city, email, phone, price",Espace Jacqueline Auriol,2,municipal_hall_listing,0,,no,,,"Municipal hall rental page for Chevilly-Larue listing 3 halls for rent: Salle Joséphine Baker, Salle Simone de Beauvoir, Espace Jacqueline Auriol. Clear 'louer une salle municipale' rental signal. Street addresses provided for each hall. PHone contact for reservations present. Missing capacity and pricing details. Marked as municipal_hall_listing.",0.85,possible,0.65,ville-chevilly-larue.fr,S4,https://www.ville-chevilly-larue.fr/demarches-administratives/salle-municipale,,https://www.ville-chevilly-larue.fr/demarches-administratives/salle-municipale,https://www.ville-chevilly-larue.fr/demarches-administratives/salle-municipale
candidate,70,,,,ai_classify_batch_0.jsonl,extracted_from_listing,venue_venue_mairie-orly.fr_reserver une salle mairie orly_,venue_venue_mairie-orly.fr_reserver une salle mairie orly__x0_9a05d362d5,to_contact,0,,municipal hall listing,,0.65,,,salle_marco_polo_,94,"Municipal hall rental page for Orly. Clear 'réserver une salle' rental signal. Lists Salle Marco Polo and Espace Gilbert Bécaud (3 sub-rooms) with detailed capacities and tariffs (e.g., Emily/Désirée 400€, Nathalie 800€). Reservation via email. Marked as municipal_hall_listing with extracted_venues.","capacity, city, email, phone, price","Municipal hall rental page for Orly. Clear 'réserver une salle' rental signal. Lists Salle Marco Polo and Espace Gilbert Bécaud (3 sub-rooms) with detailed capacities and tariffs (e.g., Emily/Désirée 400€, Nathalie 800€). Reservation via email. Marked as municipal_hall_listing with extracted_venues.",70,3/8,ai_adaptive_extracted,2026-06-20,municipal_hall_listing,in_scope,no,2026-06-20,,,"capacity, city, email, phone, price",Salle Marco Polo,1,municipal_hall_listing,0,,no,,,"Municipal hall rental page for Orly. Clear 'réserver une salle' rental signal. Lists Salle Marco Polo and Espace Gilbert Bécaud (3 sub-rooms) with detailed capacities and tariffs (e.g., Emily/Désirée 400€, Nathalie 800€). Reservation via email. Marked as municipal_hall_listing with extracted_venues.",0.85,possible,0.65,mairie-orly.fr,S4,https://www.mairie-orly.fr/reserver-une-salle,,https://www.mairie-orly.fr/reserver-une-salle,https://www.mairie-orly.fr/reserver-une-salle
candidate,70,,,,ai_classify_batch_0.jsonl,extracted_from_listing,venue_venue_mairie-orly.fr_reserver une salle mairie orly_,venue_venue_mairie-orly.fr_reserver une salle mairie orly__x1_5233128aa7,to_contact,0,,municipal hall listing,,0.65,,,espace_gilbert_b_caud_salle_emily_,94,"Municipal hall rental page for Orly. Clear 'réserver une salle' rental signal. Lists Salle Marco Polo and Espace Gilbert Bécaud (3 sub-rooms) with detailed capacities and tariffs (e.g., Emily/Désirée 400€, Nathalie 800€). Reservation via email. Marked as municipal_hall_listing with extracted_venues.","capacity, city, email, phone, price","Municipal hall rental page for Orly. Clear 'réserver une salle' rental signal. Lists Salle Marco Polo and Espace Gilbert Bécaud (3 sub-rooms) with detailed capacities and tariffs (e.g., Emily/Désirée 400€, Nathalie 800€). Reservation via email. Marked as municipal_hall_listing with extracted_venues.",70,3/8,ai_adaptive_extracted,2026-06-20,municipal_hall_listing,in_scope,no,2026-06-20,,,"capacity, city, email, phone, price",Espace Gilbert Bécaud - Salle Emily,1,municipal_hall_listing,0,,no,,,"Municipal hall rental page for Orly. Clear 'réserver une salle' rental signal. Lists Salle Marco Polo and Espace Gilbert Bécaud (3 sub-rooms) with detailed capacities and tariffs (e.g., Emily/Désirée 400€, Nathalie 800€). Reservation via email. Marked as municipal_hall_listing with extracted_venues.",0.85,possible,0.65,mairie-orly.fr,S4,https://www.mairie-orly.fr/reserver-une-salle,,https://www.mairie-orly.fr/reserver-une-salle,https://www.mairie-orly.fr/reserver-une-salle
candidate,70,,,,ai_classify_batch_0.jsonl,extracted_from_listing,venue_venue_mairie-orly.fr_reserver une salle mairie orly_,venue_venue_mairie-orly.fr_reserver une salle mairie orly__x2_ea8aa9e358,to_contact,0,,municipal hall listing,,0.65,,,espace_gilbert_b_caud_salle_d_sir_e_,94,"Municipal hall rental page for Orly. Clear 'réserver une salle' rental signal. Lists Salle Marco Polo and Espace Gilbert Bécaud (3 sub-rooms) with detailed capacities and tariffs (e.g., Emily/Désirée 400€, Nathalie 800€). Reservation via email. Marked as municipal_hall_listing with extracted_venues.","capacity, city, email, phone, price","Municipal hall rental page for Orly. Clear 'réserver une salle' rental signal. Lists Salle Marco Polo and Espace Gilbert Bécaud (3 sub-rooms) with detailed capacities and tariffs (e.g., Emily/Désirée 400€, Nathalie 800€). Reservation via email. Marked as municipal_hall_listing with extracted_venues.",70,3/8,ai_adaptive_extracted,2026-06-20,municipal_hall_listing,in_scope,no,2026-06-20,,,"capacity, city, email, phone, price",Espace Gilbert Bécaud - Salle Désirée,1,municipal_hall_listing,0,,no,,,"Municipal hall rental page for Orly. Clear 'réserver une salle' rental signal. Lists Salle Marco Polo and Espace Gilbert Bécaud (3 sub-rooms) with detailed capacities and tariffs (e.g., Emily/Désirée 400€, Nathalie 800€). Reservation via email. Marked as municipal_hall_listing with extracted_venues.",0.85,possible,0.65,mairie-orly.fr,S4,https://www.mairie-orly.fr/reserver-une-salle,,https://www.mairie-orly.fr/reserver-une-salle,https://www.mairie-orly.fr/reserver-une-salle
candidate,70,,,,ai_classify_batch_0.jsonl,extracted_from_listing,venue_venue_mairie-orly.fr_reserver une salle mairie orly_,venue_venue_mairie-orly.fr_reserver une salle mairie orly__x3_cbbb3d1b35,to_contact,0,,municipal hall listing,,0.65,,,espace_gilbert_b_caud_salle_nathalie_,94,"Municipal hall rental page for Orly. Clear 'réserver une salle' rental signal. Lists Salle Marco Polo and Espace Gilbert Bécaud (3 sub-rooms) with detailed capacities and tariffs (e.g., Emily/Désirée 400€, Nathalie 800€). Reservation via email. Marked as municipal_hall_listing with extracted_venues.","capacity, city, email, phone, price","Municipal hall rental page for Orly. Clear 'réserver une salle' rental signal. Lists Salle Marco Polo and Espace Gilbert Bécaud (3 sub-rooms) with detailed capacities and tariffs (e.g., Emily/Désirée 400€, Nathalie 800€). Reservation via email. Marked as municipal_hall_listing with extracted_venues.",70,3/8,ai_adaptive_extracted,2026-06-20,municipal_hall_listing,in_scope,no,2026-06-20,,,"capacity, city, email, phone, price",Espace Gilbert Bécaud - Salle Nathalie,1,municipal_hall_listing,0,,no,,,"Municipal hall rental page for Orly. Clear 'réserver une salle' rental signal. Lists Salle Marco Polo and Espace Gilbert Bécaud (3 sub-rooms) with detailed capacities and tariffs (e.g., Emily/Désirée 400€, Nathalie 800€). Reservation via email. Marked as municipal_hall_listing with extracted_venues.",0.85,possible,0.65,mairie-orly.fr,S4,https://www.mairie-orly.fr/reserver-une-salle,,https://www.mairie-orly.fr/reserver-une-salle,https://www.mairie-orly.fr/reserver-une-salle
candidate,70,,,,ai_classify_batch_0.jsonl,extracted_from_listing,venue_venue_charenton.fr_charentonfr locations de salles_,venue_venue_charenton.fr_charentonfr locations de salles__x0_79311b6edf,to_contact,0,,municipal hall listing,,0.65,,,espace_toffoli_salle_n_1_,94,"Municipal hall rental page for Espace Toffoli in Charenton-le-Pont. Clear 'locations de salles' rental signal. Detailed tariffs for 3 modular rooms (Salle 1: 455m²/200 seated, Salle 2: 315m²/120 seated, Salle 3: 140m²/50 seated) plus Salle du tribunal. Full 2026 pricing available. Marked as municipal_hall_listing with extracted_venues.","capacity, city, email, phone, price","Municipal hall rental page for Espace Toffoli in Charenton-le-Pont. Clear 'locations de salles' rental signal. Detailed tariffs for 3 modular rooms (Salle 1: 455m²/200 seated, Salle 2: 315m²/120 seated, Salle 3: 140m²/50 seated) plus Salle du tribunal. Full 2026 pricing available. Marked as municipal_hall_listing with extracted_venues.",70,3/8,ai_adaptive_extracted,2026-06-20,municipal_hall_listing,in_scope,no,2026-06-20,,,"capacity, city, email, phone, price",Espace Toffoli - Salle n°1,1,municipal_hall_listing,0,,no,,,"Municipal hall rental page for Espace Toffoli in Charenton-le-Pont. Clear 'locations de salles' rental signal. Detailed tariffs for 3 modular rooms (Salle 1: 455m²/200 seated, Salle 2: 315m²/120 seated, Salle 3: 140m²/50 seated) plus Salle du tribunal. Full 2026 pricing available. Marked as municipal_hall_listing with extracted_venues.",0.85,possible,0.65,charenton.fr,S4,https://www.charenton.fr/decouvrir_charenton/locations_salles,,https://www.charenton.fr/decouvrir_charenton/locations_salles,https://www.charenton.fr/decouvrir_charenton/locations_salles
candidate,70,,,,ai_classify_batch_0.jsonl,extracted_from_listing,venue_venue_charenton.fr_charentonfr locations de salles_,venue_venue_charenton.fr_charentonfr locations de salles__x1_359d5ebf23,to_contact,0,,municipal hall listing,,0.65,,,espace_toffoli_salle_n_2_,94,"Municipal hall rental page for Espace Toffoli in Charenton-le-Pont. Clear 'locations de salles' rental signal. Detailed tariffs for 3 modular rooms (Salle 1: 455m²/200 seated, Salle 2: 315m²/120 seated, Salle 3: 140m²/50 seated) plus Salle du tribunal. Full 2026 pricing available. Marked as municipal_hall_listing with extracted_venues.","capacity, city, email, phone, price","Municipal hall rental page for Espace Toffoli in Charenton-le-Pont. Clear 'locations de salles' rental signal. Detailed tariffs for 3 modular rooms (Salle 1: 455m²/200 seated, Salle 2: 315m²/120 seated, Salle 3: 140m²/50 seated) plus Salle du tribunal. Full 2026 pricing available. Marked as municipal_hall_listing with extracted_venues.",70,3/8,ai_adaptive_extracted,2026-06-20,municipal_hall_listing,in_scope,no,2026-06-20,,,"capacity, city, email, phone, price",Espace Toffoli - Salle n°2,1,municipal_hall_listing,0,,no,,,"Municipal hall rental page for Espace Toffoli in Charenton-le-Pont. Clear 'locations de salles' rental signal. Detailed tariffs for 3 modular rooms (Salle 1: 455m²/200 seated, Salle 2: 315m²/120 seated, Salle 3: 140m²/50 seated) plus Salle du tribunal. Full 2026 pricing available. Marked as municipal_hall_listing with extracted_venues.",0.85,possible,0.65,charenton.fr,S4,https://www.charenton.fr/decouvrir_charenton/locations_salles,,https://www.charenton.fr/decouvrir_charenton/locations_salles,https://www.charenton.fr/decouvrir_charenton/locations_salles
candidate,70,,,,ai_classify_batch_0.jsonl,extracted_from_listing,venue_venue_charenton.fr_charentonfr locations de salles_,venue_venue_charenton.fr_charentonfr locations de salles__x2_9b2d4b38f4,to_contact,0,,municipal hall listing,,0.65,,,espace_toffoli_salle_n_3_,94,"Municipal hall rental page for Espace Toffoli in Charenton-le-Pont. Clear 'locations de salles' rental signal. Detailed tariffs for 3 modular rooms (Salle 1: 455m²/200 seated, Salle 2: 315m²/120 seated, Salle 3: 140m²/50 seated) plus Salle du tribunal. Full 2026 pricing available. Marked as municipal_hall_listing with extracted_venues.","capacity, city, email, phone, price","Municipal hall rental page for Espace Toffoli in Charenton-le-Pont. Clear 'locations de salles' rental signal. Detailed tariffs for 3 modular rooms (Salle 1: 455m²/200 seated, Salle 2: 315m²/120 seated, Salle 3: 140m²/50 seated) plus Salle du tribunal. Full 2026 pricing available. Marked as municipal_hall_listing with extracted_venues.",70,3/8,ai_adaptive_extracted,2026-06-20,municipal_hall_listing,in_scope,no,2026-06-20,,,"capacity, city, email, phone, price",Espace Toffoli - Salle n°3,1,municipal_hall_listing,0,,no,,,"Municipal hall rental page for Espace Toffoli in Charenton-le-Pont. Clear 'locations de salles' rental signal. Detailed tariffs for 3 modular rooms (Salle 1: 455m²/200 seated, Salle 2: 315m²/120 seated, Salle 3: 140m²/50 seated) plus Salle du tribunal. Full 2026 pricing available. Marked as municipal_hall_listing with extracted_venues.",0.85,possible,0.65,charenton.fr,S4,https://www.charenton.fr/decouvrir_charenton/locations_salles,,https://www.charenton.fr/decouvrir_charenton/locations_salles,https://www.charenton.fr/decouvrir_charenton/locations_salles
candidate,70,,,,ai_classify_batch_0.jsonl,extracted_from_listing,venue_venue_charenton.fr_charentonfr locations de salles_,venue_venue_charenton.fr_charentonfr locations de salles__x3_0853d708e8,to_contact,0,,municipal hall listing,,0.65,,,salle_du_tribunal_de_proximit_,94,"Municipal hall rental page for Espace Toffoli in Charenton-le-Pont. Clear 'locations de salles' rental signal. Detailed tariffs for 3 modular rooms (Salle 1: 455m²/200 seated, Salle 2: 315m²/120 seated, Salle 3: 140m²/50 seated) plus Salle du tribunal. Full 2026 pricing available. Marked as municipal_hall_listing with extracted_venues.","capacity, city, email, phone, price","Municipal hall rental page for Espace Toffoli in Charenton-le-Pont. Clear 'locations de salles' rental signal. Detailed tariffs for 3 modular rooms (Salle 1: 455m²/200 seated, Salle 2: 315m²/120 seated, Salle 3: 140m²/50 seated) plus Salle du tribunal. Full 2026 pricing available. Marked as municipal_hall_listing with extracted_venues.",70,3/8,ai_adaptive_extracted,2026-06-20,municipal_hall_listing,in_scope,no,2026-06-20,,,"capacity, city, email, phone, price",Salle du tribunal de proximité,1,municipal_hall_listing,0,,no,,,"Municipal hall rental page for Espace Toffoli in Charenton-le-Pont. Clear 'locations de salles' rental signal. Detailed tariffs for 3 modular rooms (Salle 1: 455m²/200 seated, Salle 2: 315m²/120 seated, Salle 3: 140m²/50 seated) plus Salle du tribunal. Full 2026 pricing available. Marked as municipal_hall_listing with extracted_venues.",0.85,possible,0.65,charenton.fr,S4,https://www.charenton.fr/decouvrir_charenton/locations_salles,,https://www.charenton.fr/decouvrir_charenton/locations_salles,https://www.charenton.fr/decouvrir_charenton/locations_salles
