id,name,city,department,address,lat,lon,geocode_score,geocode_label,category,capacity_text,capacity_max_detected,price_text,price_score,website,contact,source_url,pros,cons,confidence,fit_score,last_checked
IDF-DEPT-036,Maison des Associations Saint-Germanoises (MAS) - Saint-Germain-en-Laye (78),Saint-Germain-en-Laye,78,,48.898266,2.094204,0.4908857716701902,Rue des Bons Enfants 78100 Saint-Germain-en-Laye,municipal_assoc,20,20,Tarif associatif ; Association rates for room rental,50,,,jds.fr,['meeting_rooms'],,medium,71,2026-06-19
IDF-DEPT-037,Maison des Associations - Aubergenville (78),Aubergenville,78,"25, route de 40 sous",48.962326,1.855533,0.7992620320855613,25 Route des 40 sous 78410 Aubergenville,municipal_assoc,20,20,Tarif associatif ; Municipal room rental rates for associations,50,,07 68 65 84 22 ; danse.ada@gmail.com,rdvdanse.fr,['meeting_hall'],,medium,76,2026-06-19
IDF-DEPT-038,Maison des Associations - Saint-Maur-des-Fossés (94),Saint-Maur-des-Fossés,94,"2, avenue du Maréchal Lyautey",48.792845,2.486568,0.9720954545454544,2 Avenue du Maréchal Lyautey 94100 Saint-Maur-des-Fossés,municipal_assoc,20,20,Tarif associatif ; Association room rental rates,50,,,citoyens.com,['meeting_rooms'],,medium,75,2026-06-19
IDF-DEPT-039,Maison des Associations - Pontoise (95),Pontoise,95,,47.590678,2.136874,0.3912827272727272,None Pontibault 41600 Chaon,municipal_assoc,20,20,Tarif municipal ; Municipal room rental rates for associations,50,,,open data,['meeting_rooms'],,medium,71,2026-06-19
IDF-DEPT-040,Maison des Associations - Savigny-le-Temple (77),Savigny-le-Temple,77,Place du Miroir d'eau,48.602745,2.567553,0.9655727272727272,Place du Miroir d’Eau 77176 Savigny-le-Temple,municipal_assoc,20,20,Tarif municipal ; Municipal room rental for associations,50,,,messes.info,['meeting_rooms'],,medium,71,2026-06-19
IDF-NEO-041,The Working Loft - Salle de réunion,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,16,16,Variable ; Meeting room for 16 people,50,https://www.neo-nomade.com/s/ile-de-france/salle-reunion-formation-location,,neo-nomade.com,['meeting_room'],,medium,60,2026-06-19
IDF-NEO-042,Centrale Affaires - Salle B5,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,19,19,Variable ; Meeting/training room for 19 people,50,https://www.neo-nomade.com/s/ile-de-france/salle-reunion-formation-location,,neo-nomade.com,"['meeting_room', 'training_equipment']",,medium,60,2026-06-19
IDF-NEO-043,Centrale Affaires - LA CENTRALE,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,20,20,Variable ; Large connected meeting room (90 max but can be configured small),50,https://www.neo-nomade.com/s/ile-de-france/salle-reunion-formation-location,,neo-nomade.com,"['connected_meeting_rooms', 'av_equipment']",,medium,60,2026-06-19
IDF-NEO-044,Centrale Affaires - Salle B15,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,17,17,Variable ; Meeting/training room for 17 people,50,https://www.neo-nomade.com/s/ile-de-france/salle-reunion-formation-location,,neo-nomade.com,"['meeting_room', 'training_equipment']",,medium,60,2026-06-19
IDF-NEO-045,Dixheuresdix La Varenne - Salle de réunion/form.,La Varenne,94,,47.612754,2.163266,0.6425909090909091,None la Varanne 41600 Chaon,aggregation_platform,8,8,Variable ; Small meeting/training room for 8 people,90,https://www.neo-nomade.com/s/ile-de-france/salle-reunion-formation-location,,neo-nomade.com,['meeting_room'],,medium,74,2026-06-19
IDF-NEO-046,Today Coworking Bailly-Romainvilliers - Salle réunion 1,Bailly-Romainvilliers,77,,48.848981,2.815171,0.6897845454545455,Bailly-Romainvilliers,aggregation_platform,6,6,Variable ; Small meeting room for 6 people,50,https://www.neo-nomade.com/s/ile-de-france/salle-reunion-formation-location,,neo-nomade.com,['meeting_room'],,medium,58,2026-06-19
IDF-NEO-047,Today Coworking Bailly-Romainvilliers - Salle réunion 2,Bailly-Romainvilliers,77,,48.848981,2.815171,0.6897845454545455,Bailly-Romainvilliers,aggregation_platform,6,6,Variable ; Small meeting room for 6 people,50,https://www.neo-nomade.com/s/ile-de-france/salle-reunion-formation-location,,neo-nomade.com,['meeting_room'],,medium,58,2026-06-19
IDF-NEO-048,Coworking Co-loc - Salle de réunion,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,5,5,Variable ; Small meeting room for 5 people,50,https://www.neo-nomade.com/s/ile-de-france/salle-reunion-formation-location,,neo-nomade.com,['meeting_room'],,medium,65,2026-06-19
IDF-NEO-049,Facility Center - Salle PARIS,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,16,16,Variable ; Meeting room for 16 people,50,https://www.neo-nomade.com/s/ile-de-france/salle-reunion-formation-location,,neo-nomade.com,['meeting_room'],,medium,60,2026-06-19
IDF-NEO-050,Facility Center - Salle ROME,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,16,16,Variable ; Meeting room for 16 people,50,https://www.neo-nomade.com/s/ile-de-france/salle-reunion-formation-location,,neo-nomade.com,['meeting_room'],,medium,60,2026-06-19
IDF-NEO-051,Facility Center - Salle DUBLIN,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,10,10,Variable ; Meeting room for 10 people,50,https://www.neo-nomade.com/s/ile-de-france/salle-reunion-formation-location,,neo-nomade.com,['meeting_room'],,medium,65,2026-06-19
IDF-NEO-052,Facility Center - Salle MILAN,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,16,16,Variable ; Meeting room for 16 people,50,https://www.neo-nomade.com/s/ile-de-france/salle-reunion-formation-location,,neo-nomade.com,['meeting_room'],,medium,60,2026-06-19
IDF-NEO-053,Facility Center - Salle ATHÈNES,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,14,14,Variable ; Meeting room for 14 people,50,https://www.neo-nomade.com/s/ile-de-france/salle-reunion-formation-location,,neo-nomade.com,['meeting_room'],,medium,60,2026-06-19
IDF-NEO-054,Rayon Vincennes - HIPPODROME,Vincennes,94,,44.207346,0.648242,0.3355504347826087,Rue Raymond Vincent 47240 Bon-Encontre,aggregation_platform,8,8,Variable ; Meeting room for 8 people,90,https://www.neo-nomade.com/s/ile-de-france/salle-reunion-formation-location,,neo-nomade.com,['meeting_room'],,medium,74,2026-06-19
IDF-NEO-055,Rayon Vincennes - CHÂTEAU,Vincennes,94,,44.207346,0.648242,0.3355504347826087,Rue Raymond Vincent 47240 Bon-Encontre,aggregation_platform,6,6,Variable ; Meeting room for 6 people,50,https://www.neo-nomade.com/s/ile-de-france/salle-reunion-formation-location,,neo-nomade.com,['meeting_room'],,medium,62,2026-06-19
IDF-NEO-056,Annexx Noisy-le-Sec - Salle de réunion,Noisy-le-Sec,93,,48.891485,2.456745,0.6062599999999999,Noisy-le-Sec,aggregation_platform,14,14,Variable ; Meeting room for 14 people,50,https://www.neo-nomade.com/s/ile-de-france/salle-reunion-formation-location,,neo-nomade.com,['meeting_room'],,medium,57,2026-06-19
IDF-NEO-057,Espace Openspot 93 (CCI Seine-Saint-Denis) - Salles réunion,Seine-Saint-Denis,93,,48.903526,2.336101,0.34425909090909085,Rue des Bons Enfants 93400 Saint-Ouen-sur-Seine,aggregation_platform,20,20,Variable ; Meeting room for 20 people,75,https://www.neo-nomade.com/s/ile-de-france/salle-reunion-formation-location,,neo-nomade.com,['meeting_room'],,medium,64,2026-06-19
IDF-NEO-058,Espace Openspot 93 (CCI) - Salle LES DIGITEURS,Seine-Saint-Denis,93,,48.903526,2.336101,0.34425909090909085,Rue des Bons Enfants 93400 Saint-Ouen-sur-Seine,aggregation_platform,15,15,Variable ; Meeting room for 15 people,50,https://www.neo-nomade.com/s/ile-de-france/salle-reunion-formation-location,,neo-nomade.com,['meeting_room'],,medium,57,2026-06-19
IDF-ZIP-059,Cloud Business Center - Salle réunion,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,20,20,55€ HT/pers (formule Réunion) ; Budget option. 8-30 people small committees. Near Bourse.,75,https://www.zipcube.com/fr/salle-de-r%C3%A9union/paris,,zipcube.com,"['auditorium_198_seats', '4k_projection', 'electronic_voting', '6_language_translation']",,medium,67,2026-06-19
IDF-ZIP-060,Espace Saint-Antoine,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,20,20,dès 67€/jour (petites salles) ; Near Bastille. Small rooms from 67€/day.,50,https://www.zipcube.com/fr/salle-de-r%C3%A9union/paris,,zipcube.com,['meeting_rooms'],,medium,70,2026-06-19
IDF-ZIP-061,Maison des Polytechniciens - Salons intimistes,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,20,20,Moyen ; 15 salons on gardens and terraces. Small committees 8-30.,50,https://www.zipcube.com/fr/salle-de-r%C3%A9union/paris,,zipcube.com,"['15_salons', 'terraces', 'gardens']",,medium,60,2026-06-19
IDF-COCOON-062,Cocoon Pergolèse - Petit Parc,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,6,6,"dès 15€/ heure ; 11m² meeting room, from 15€/hour.",85,https://www.cocoon-space.com/salle-de-reunion/paris,contact@cocoon-space.com,cocoon-space.com,"['wifi', 'equipped_meeting_room', 'drinks_included']",,medium,91,2026-06-19
IDF-COCOON-063,Cocoon Honoré - Adrien,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,6,6,"22€/heure ; 12m² room at 22€/hour, or 176€/day.",75,https://www.cocoon-space.com/venues/honore,,cocoon-space.com,"['wifi', 'equipped_room', 'drinks']",,medium,82,2026-06-19
IDF-COCOON-064,Cocoon Saint-Denis - Martin,Saint-Denis,93,,47.867888,2.137679,0.3330109090909091,Avenue de la Bône 45550 Saint-Denis-de-l'Hôtel,aggregation_platform,4,4,"Variable (~15€/h) ; 13m² meeting room, near La Défense.",85,https://www.cocoon-space.com/paris,,cocoon-space.com,"['wifi', 'meeting_room']",,medium,83,2026-06-19
IDF-COCOON-065,Cocoon Saint-Denis - Liliane,Saint-Denis,93,,47.867888,2.137679,0.3330109090909091,Avenue de la Bône 45550 Saint-Denis-de-l'Hôtel,aggregation_platform,10,10,Variable (~30€/h) ; 23m² meeting room.,75,https://www.cocoon-space.com/paris,,cocoon-space.com,"['wifi', 'meeting_room']",,medium,79,2026-06-19
IDF-COCOON-066,Cocoon Saint-Denis - Milou,Saint-Denis,93,,47.867888,2.137679,0.3330109090909091,Avenue de la Bône 45550 Saint-Denis-de-l'Hôtel,aggregation_platform,12,12,Variable (~30€/h) ; 26m² meeting room.,75,https://www.cocoon-space.com/paris,,cocoon-space.com,"['wifi', 'meeting_room']",,medium,74,2026-06-19
IDF-COCOON-067,Cocoon Saint-Denis - Denis,Saint-Denis,93,,47.867888,2.137679,0.3330109090909091,Avenue de la Bône 45550 Saint-Denis-de-l'Hôtel,aggregation_platform,16,16,Variable (~45€/h) ; 45m² meeting room.,50,https://www.cocoon-space.com/paris,,cocoon-space.com,"['wifi', 'meeting_room']",,medium,67,2026-06-19
IDF-GN-068,Gare Numérique - Salle petite vitesse,,93,,,,,,aggregation_platform,7,7,36€ TTC / 2h ; 7-person meeting room. 36€ for 2 hours.,50,https://garenumerique.fr/nos-espaces/salles-de-reunion.html,,garenumerique.fr,"['meeting_room_7_pers', 'wifi']",,medium,72,2026-06-19
IDF-GN-069,Gare Numérique - Grande salle,,93,,,,,,aggregation_platform,14,14,48€ TTC / 2h ; 14-person meeting room. 48€ for 2 hours.,50,https://garenumerique.fr/nos-espaces/salles-de-reunion.html,,garenumerique.fr,"['meeting_room_14_pers', 'wifi']",,medium,67,2026-06-19
IDF-MISC-070,EspacesRéunion.com - Paris Gare du Nord,Paris,75,"43, rue de Dunkerque",48.880848,2.350643,0.9731299999999999,43 Rue de Dunkerque 75010 Paris,aggregation_platform,20,20,"Variable ; 7 climatised rooms, 16-70m², capacity 2-26 in U-shape.",50,https://www.espacesreunion.com,01 84 79 01 90,espacesreunion.com,"['7_rooms', 'air_conditioning', 'wifi']",,medium,65,2026-06-19
IDF-KAKTUS-071,Chambre de Commerce Franco-Portugaise - Salle de réunion,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,20,20,Variable ; Meeting room up to 30 people in 14th arrondissement.,75,https://www.kactus.com/fr/lieux/salle-de-reunion-de-la-chambre-de-commerce-franco-portugaise,,kactus.com,['meeting_room'],,medium,67,2026-06-19
IDF-KAKTUS-072,Fondation des États-Unis - Salle de classe/réunion,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,20,20,dès 300€ HT (location seule) ; Petit Salon: 250€ HT demie-journée. Salle de classe: 300€ HT.,30,https://www.kactus.com/fr/lieux/fondation-des-etats-unis,,kactus.com,"['petit_salon', 'salle_de_classe', 'grand_salon']",,medium,54,2026-06-19
IDF-MYCO-073,myCowork - Salle de réunion Montorgueil,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,10,10,Variable ; Atypical meeting rooms in Montorgueil district.,50,https://mycowork.fr/en/meeting-rooms-mycowork-paris-center,,mycowork.fr,"['4_meeting_rooms', 'wifi', 'projector']",,medium,65,2026-06-19
IDF-MYCO-074,myCowork - Salle de réunion Beaubourg,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,10,10,Variable ; Atypical meeting rooms in Beaubourg district.,50,https://mycowork.fr/en/meeting-rooms-mycowork-paris-center,,mycowork.fr,"['4_meeting_rooms', 'wifi', 'projector']",,medium,65,2026-06-19
IDF-WOJO-075,Wojo Cœur Défense - La Fabrique,La Défense,92,,48.890171,2.242921,0.574574025974026,la Défense 92800 Puteaux,aggregation_platform,10,10,Variable ; Meeting room for max 10 people. Available by hour or half-day.,50,https://www.wojo.com/fr-FR/service/wojo-meeting/europe/france/ile-de-france/paris-la-defense/la-defense/coeur-defense/wojo-coeur-defense/salle-de-reunion-la-fabrique,,wojo.com,"['meeting_room_10_pers', 'wifi']",,medium,62,2026-06-19
IDF-REG-076,Regus - Salles de réunion Paris,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,20,20,Variable ; Meeting rooms by the hour or day. Multiple locations across IDF.,50,https://www.regus.com/fr/fr/meeting-rooms,,regus.com,"['meeting_rooms', 'wifi', 'av_equipment']",,medium,60,2026-06-19
IDF-MORN-077,Morning - Salles de réunion,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,20,20,Variable ; 250+ meeting rooms in Paris.,30,https://www.morning.fr/landing/salle-de-reunion,,morning.fr,"['250_meeting_rooms_paris', 'wifi', 'projectors']",,medium,54,2026-06-19
IDF-MITWIT-078,Mitwit - Salles de réunion IDF,,IDF,,,,,,aggregation_platform,20,20,Variable ; 150 meeting rooms in France/Belgium/Switzerland.,65,https://mitwitoffice.com/location-salle-de-reunion,,mitwitoffice.com,"['meeting_rooms', 'daylight', 'configurable']",,medium,55,2026-06-19
IDF-DESK-079,Deskeo - Salles de réunion Paris/Lyon,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,20,20,Variable ; 3000m²+ of meeting spaces available.,50,https://www.deskeo.com/fr/meetings-events,,deskeo.com,"['meeting_rooms', 'daylight', 'wifi']",,medium,60,2026-06-19
IDF-KO-080,Ko-Working - Salle réunion Paris 11,Paris,75,"62, rue Amelot",48.859893,2.368177,0.9812427272727272,62 Rue Amelot 75011 Paris,aggregation_platform,15,15,Variable ; Coworking and meeting room in Paris 11.,50,https://www.coworkintel.com/best-coworking-spaces/paris/coworking-location-salle-reunion-paris-11-salle-seminaire-salle-formation-bureaux-ko-working,,coworkintel.com,"['meeting_room', 'coworking']",,medium,60,2026-06-19
IDF-CHOOSE-081,Choose and Work - Salle réunion Paris,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,20,20,"Variable ; Flexible rates, atypical venues.",50,https://chooseandwork.fr/location-salle-de-reunion-paris,,chooseandwork.fr,['meeting_rooms'],,medium,60,2026-06-19
IDF-ALFRED-082,Alfred Meeting - Salle réunion Paris,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,20,20,dès 100€ HT/pers ; From 100€ HT per person for meeting rooms in Paris IDF.,40,https://www.alfredmeeting.com/fr/evenements/salle-de-reunion/paris,,alfredmeeting.com,['meeting_rooms'],,medium,57,2026-06-19
IDF-HI-083,HI France - Salles de réunion IDF,,IDF,,,,,,aggregation_platform,20,20,Tarif budget (auberges de jeunesse) ; Youth hostel meeting rooms at budget prices across IDF.,50,https://www.hifrance.org/location-de-salles,,hifrance.org,"['meeting_rooms', 'catering_possible']",,medium,60,2026-06-19
IDF-KAKTUS-084,Kactus - Salles Réunion Paris,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,20,20,Variable ; Aggregator for hotel and business meeting rooms. Prices same as direct.,50,https://www.kactus.com/fr/cat/lieux/reunion/paris-reunion,,kactus.com,['variable'],,medium,60,2026-06-19
IDF-ABC-085,ABC Salles - Salles Réunion Paris/IDF,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,20,20,Variable ; Aggregator platform. 385+ results for Paris.,50,https://www.abcsalles.com/salle-de-reunion-2.html,,abcsalles.com,['variable'],,medium,60,2026-06-19
IDF-1001-086,1001 Salles - Salles IDF,,IDF,,,,,,aggregation_platform,20,20,Variable ; 5000+ venues throughout IDF. Devis gratuit.,95,https://www.1001salles.com,,1001salles.com,['variable'],,medium,63,2026-06-19
IDF-COCOON-087,Cocoon Louvre - Salle réunion,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,10,10,dès 15€/h ; Meeting rooms near Gare du Nord. From 15€/hour.,85,https://www.cocoon-space.com/salle-de-reunion/paris,contact@cocoon-space.com,cocoon-space.com,"['wifi', 'meeting_room', 'drinks_included']",,medium,91,2026-06-19
IDF-CPA-088,Centre Paris Anim' Ken Saro-Wiwa,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,"Tarif préférentiel associatif ; Spectacle, recording studio and meeting room rental available.",50,https://www.paris.fr/lieux/centre-paris-anim-ken-saro-wiwa-17914,,paris.fr,"['spectacle_hall', 'recording_studio', 'meeting_rooms']",,medium,78,2026-06-19
IDF-CPA-089,Centre Paris Anim' Paul Valeyre,Paris,75,"24, rue de Rochechouart",48.877967,2.345022,0.6468915311004785,24 Rue Marguerite de Rochechouart 75009 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations at preferential rates.,50,,01 48 78 20 12,ligueparis.org,"['recording_studios', 'dance_room', 'meeting_rooms']",,medium,83,2026-06-19
IDF-CPA-090,Centre Paris Anim' Angel Parra,Paris,75,"181-183, rue Vercingétorix",48.831427,2.309562,0.7817627272727272,183 Rue Vercingétorix 75014 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations at preferential rates.,50,https://angelparra.aniapp.fr,01 56 53 53 53 ; contact.angelparra@paris.ifac.asso.fr,paris.fr,['activity_rooms'],,medium,83,2026-06-19
IDF-CPA-091,Centre Paris Anim' Baudricourt (13e),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations at preferential rates.,50,,,ligueparis.org,['activity_rooms'],,medium,78,2026-06-19
IDF-CPA-092,Centre Paris Anim' Clavel (19e),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations at preferential rates.,50,https://ligueo.ligueparis.org/cpa19,,ligueparis.org,['activity_rooms'],,medium,78,2026-06-19
IDF-CPA-093,Centre Paris Anim' Curial (19e),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations at preferential rates.,50,https://ligueo.ligueparis.org/cpa19,,ligueparis.org,"['video_studio', 'dance_rooms', 'activity_rooms']",,medium,78,2026-06-19
IDF-CPA-094,Centre Paris Anim' Mathis (19e),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations at preferential rates.,50,https://ligueo.ligueparis.org/cpa19,,ligueparis.org,"['robotics_workshop', 'activity_rooms']",,medium,78,2026-06-19
IDF-CPA-095,Centre Paris Anim' Rébeval (19e),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations at preferential rates.,50,https://ligueo.ligueparis.org/cpa19,,ligueparis.org,"['activity_rooms', 'sports_rooms']",,medium,78,2026-06-19
IDF-CPA-096,Centre Paris Anim' Solidarité Angèle Mercier (19e),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations at preferential rates.,50,https://ligueo.ligueparis.org/cpa19,,ligueparis.org,['activity_rooms'],,medium,78,2026-06-19
IDF-CPA-097,Centre Paris Anim' Poterne des Peupliers (13e),Paris,75,"5, rue Gouthière",48.820452,2.351465,0.9704272727272726,5 Rue Gouthière 75013 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations at preferential rates.,50,https://www.paris.fr/lieux/centre-paris-anim-poterne-des-peupliers,,paris.fr,['activity_rooms'],,medium,78,2026-06-19
IDF-DEPT-098,Espaces Openspot - CCI Seine-Saint-Denis,Seine-Saint-Denis,93,,48.903526,2.336101,0.34425909090909085,Rue des Bons Enfants 93400 Saint-Ouen-sur-Seine,aggregation_platform,20,20,Variable ; CCI coworking/meeting space. Rooms for 15-20 people.,75,,,neo-nomade.com,"['coworking', 'meeting_rooms']",,medium,64,2026-06-19
IDF-OPEN-099,L'Usine Té - Saint-Denis (93),Saint-Denis,93,,47.867888,2.137679,0.3330109090909091,Avenue de la Bône 45550 Saint-Denis-de-l'Hôtel,aggregation_platform,20,20,Variable ; Creative factory in former manufacturing building. Small rooms available.,50,https://www.aleou.fr/xd/lieux-congres-seminaires/seine-saint-denis-93,,aleou.fr,"['creative_spaces', 'meeting_rooms']",,medium,57,2026-06-19
IDF-CPA-100,Centre Paris Anim' (remaining 35+ centers),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif (59€ forfait jeune création) ; 49 Centres Paris Anim across all arrondissements. All have rooms available for associations at preferential rates. Young creation: 59€ flat fee for 2-month rehearsal room.,50,https://www.paris.fr/pages/les-centres-d-animation-2390,,paris.fr,"['meeting_rooms', 'dance_rooms', 'arts_rooms', 'sports_rooms']",,medium,78,2026-06-19
IDF-CPA-101,Centre Paris Anim' - 16e arrondissement,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations.,50,https://www.paris.fr/pages/les-centres-d-animation-2390,,paris.fr,['meeting_rooms'],,medium,78,2026-06-19
IDF-CPA-102,Centre Paris Anim' - 20e arrondissement,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations.,50,https://www.paris.fr/pages/les-centres-d-animation-2390,,paris.fr,['meeting_rooms'],,medium,78,2026-06-19
IDF-CPA-103,Centre Paris Anim' - 1e/2e arrondissement,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations.,50,https://www.paris.fr/pages/les-centres-d-animation-2390,,paris.fr,['meeting_rooms'],,medium,78,2026-06-19
IDF-CPA-104,Centre Paris Anim' - 4e arrondissement,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations.,50,https://www.paris.fr/pages/les-centres-d-animation-2390,,paris.fr,['meeting_rooms'],,medium,78,2026-06-19
IDF-CPA-105,Centre Paris Anim' - 6e arrondissement (shared MVAC with 5e),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations.,50,https://www.paris.fr/pages/les-centres-d-animation-2390,,paris.fr,['meeting_rooms'],,medium,78,2026-06-19
IDF-CPA-106,Centre Paris Anim' - 10e arrondissement,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations.,50,https://www.paris.fr/pages/les-centres-d-animation-2390,,paris.fr,['meeting_rooms'],,medium,78,2026-06-19
IDF-DEPT-107,H4 Wyndham Paris Pleyel - Salles réunion,Saint-Denis,93,,47.867888,2.137679,0.3330109090909091,Avenue de la Bône 45550 Saint-Denis-de-l'Hôtel,aggregation_platform,20,20,Variable ; Hotel seminar rooms available. Not budget-friendly.,50,https://www.aleou.fr/xd/lieux-congres-seminaires/seine-saint-denis-93,,aleou.fr,"['hotel_rooms', 'meeting_rooms', 'av_equipment']",,medium,57,2026-06-19
IDF-DEPT-108,Novotel Paris Est - Centre de Conférence,Bagnolet,93,,47.610485,2.176976,0.30269545454545455,None le Bourg 41600 Chaon,aggregation_platform,20,20,Variable ; Hotel conference center. Various room sizes.,50,https://www.aleou.fr/xd/lieux-congres-seminaires/seine-saint-denis-93,,aleou.fr,"['meeting_rooms', 'av_equipment']",,medium,57,2026-06-19
IDF-PEER-109,Studio 71 - Salle réunion Paris 17e,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,12,12,"Variable ; 60m², up to 12 people. Podcast studio available.",90,https://www.abcsalles.com/salle-de-reunion-2.html,,abcsalles.com,"['tv_connected', 'wifi_fiber', 'visio_system', 'podcast_studio', 'barista', 'bathroom']",,medium,72,2026-06-19
IDF-PRIVATEASER-110,Maison de la Place des Fêtes - MPdF,Paris,75,"2-4, rue des Lilas",48.878193,2.395791,0.8110807438016528,4 Rue des Lilas 75019 Paris,institutional,12,12,"9€/heure + 30€ adhésion annuelle ; 9€/heure for room, 30€ annual membership for associations.",85,https://mpdf.fr/autres-salles-disponibles-dans-quartier,01 40 18 76 45 ; pladesfetes@ligueparis.org,mpdf.fr,"['meeting_room_12_pers', 'video_projector']",,medium,86,2026-06-19
IDF-MISC-111,Les Fabrikantes (La Fabrik Coopérative),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,institutional,12,12,Variable (adhésion requise) ; Rooms available for member structures. Non-member collectives possible under conditions.,50,https://mpdf.fr/autres-salles-disponibles-dans-quartier,,mpdf.fr,['meeting_rooms'],,medium,70,2026-06-19
