id,name,city,department,address,lat,lon,geocode_score,geocode_label,category,capacity_text,capacity_max_detected,price_text,price_score,website,contact,source_url,pros,cons,confidence,fit_score,last_checked
IDF-KAKTUS-072,Fondation des États-Unis - Salle de classe/réunion,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,20,20,dès 300€ HT (location seule) ; Petit Salon: 250€ HT demie-journée. Salle de classe: 300€ HT.,30,https://www.kactus.com/fr/lieux/fondation-des-etats-unis,,kactus.com,"['petit_salon', 'salle_de_classe', 'grand_salon']",,medium,54,2026-06-19
IDF-MYCO-073,myCowork - Salle de réunion Montorgueil,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,10,10,Variable ; Atypical meeting rooms in Montorgueil district.,50,https://mycowork.fr/en/meeting-rooms-mycowork-paris-center,,mycowork.fr,"['4_meeting_rooms', 'wifi', 'projector']",,medium,65,2026-06-19
IDF-MYCO-074,myCowork - Salle de réunion Beaubourg,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,10,10,Variable ; Atypical meeting rooms in Beaubourg district.,50,https://mycowork.fr/en/meeting-rooms-mycowork-paris-center,,mycowork.fr,"['4_meeting_rooms', 'wifi', 'projector']",,medium,65,2026-06-19
IDF-WOJO-075,Wojo Cœur Défense - La Fabrique,La Défense,92,,48.890171,2.242921,0.574574025974026,la Défense 92800 Puteaux,aggregation_platform,10,10,Variable ; Meeting room for max 10 people. Available by hour or half-day.,50,https://www.wojo.com/fr-FR/service/wojo-meeting/europe/france/ile-de-france/paris-la-defense/la-defense/coeur-defense/wojo-coeur-defense/salle-de-reunion-la-fabrique,,wojo.com,"['meeting_room_10_pers', 'wifi']",,medium,62,2026-06-19
IDF-REG-076,Regus - Salles de réunion Paris,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,20,20,Variable ; Meeting rooms by the hour or day. Multiple locations across IDF.,50,https://www.regus.com/fr/fr/meeting-rooms,,regus.com,"['meeting_rooms', 'wifi', 'av_equipment']",,medium,60,2026-06-19
IDF-MORN-077,Morning - Salles de réunion,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,20,20,Variable ; 250+ meeting rooms in Paris.,30,https://www.morning.fr/landing/salle-de-reunion,,morning.fr,"['250_meeting_rooms_paris', 'wifi', 'projectors']",,medium,54,2026-06-19
IDF-MITWIT-078,Mitwit - Salles de réunion IDF,,IDF,,,,,,aggregation_platform,20,20,Variable ; 150 meeting rooms in France/Belgium/Switzerland.,65,https://mitwitoffice.com/location-salle-de-reunion,,mitwitoffice.com,"['meeting_rooms', 'daylight', 'configurable']",,medium,55,2026-06-19
IDF-DESK-079,Deskeo - Salles de réunion Paris/Lyon,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,20,20,Variable ; 3000m²+ of meeting spaces available.,50,https://www.deskeo.com/fr/meetings-events,,deskeo.com,"['meeting_rooms', 'daylight', 'wifi']",,medium,60,2026-06-19
IDF-KO-080,Ko-Working - Salle réunion Paris 11,Paris,75,"62, rue Amelot",48.859893,2.368177,0.9812427272727272,62 Rue Amelot 75011 Paris,aggregation_platform,15,15,Variable ; Coworking and meeting room in Paris 11.,50,https://www.coworkintel.com/best-coworking-spaces/paris/coworking-location-salle-reunion-paris-11-salle-seminaire-salle-formation-bureaux-ko-working,,coworkintel.com,"['meeting_room', 'coworking']",,medium,60,2026-06-19
IDF-CHOOSE-081,Choose and Work - Salle réunion Paris,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,20,20,"Variable ; Flexible rates, atypical venues.",50,https://chooseandwork.fr/location-salle-de-reunion-paris,,chooseandwork.fr,['meeting_rooms'],,medium,60,2026-06-19
IDF-ALFRED-082,Alfred Meeting - Salle réunion Paris,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,20,20,dès 100€ HT/pers ; From 100€ HT per person for meeting rooms in Paris IDF.,40,https://www.alfredmeeting.com/fr/evenements/salle-de-reunion/paris,,alfredmeeting.com,['meeting_rooms'],,medium,57,2026-06-19
IDF-HI-083,HI France - Salles de réunion IDF,,IDF,,,,,,aggregation_platform,20,20,Tarif budget (auberges de jeunesse) ; Youth hostel meeting rooms at budget prices across IDF.,50,https://www.hifrance.org/location-de-salles,,hifrance.org,"['meeting_rooms', 'catering_possible']",,medium,60,2026-06-19
IDF-KAKTUS-084,Kactus - Salles Réunion Paris,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,20,20,Variable ; Aggregator for hotel and business meeting rooms. Prices same as direct.,50,https://www.kactus.com/fr/cat/lieux/reunion/paris-reunion,,kactus.com,['variable'],,medium,60,2026-06-19
IDF-ABC-085,ABC Salles - Salles Réunion Paris/IDF,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,20,20,Variable ; Aggregator platform. 385+ results for Paris.,50,https://www.abcsalles.com/salle-de-reunion-2.html,,abcsalles.com,['variable'],,medium,60,2026-06-19
IDF-1001-086,1001 Salles - Salles IDF,,IDF,,,,,,aggregation_platform,20,20,Variable ; 5000+ venues throughout IDF. Devis gratuit.,95,https://www.1001salles.com,,1001salles.com,['variable'],,medium,63,2026-06-19
IDF-COCOON-087,Cocoon Louvre - Salle réunion,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,10,10,dès 15€/h ; Meeting rooms near Gare du Nord. From 15€/hour.,85,https://www.cocoon-space.com/salle-de-reunion/paris,contact@cocoon-space.com,cocoon-space.com,"['wifi', 'meeting_room', 'drinks_included']",,medium,91,2026-06-19
IDF-CPA-088,Centre Paris Anim' Ken Saro-Wiwa,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,"Tarif préférentiel associatif ; Spectacle, recording studio and meeting room rental available.",50,https://www.paris.fr/lieux/centre-paris-anim-ken-saro-wiwa-17914,,paris.fr,"['spectacle_hall', 'recording_studio', 'meeting_rooms']",,medium,78,2026-06-19
IDF-CPA-089,Centre Paris Anim' Paul Valeyre,Paris,75,"24, rue de Rochechouart",48.877967,2.345022,0.6468915311004785,24 Rue Marguerite de Rochechouart 75009 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations at preferential rates.,50,,01 48 78 20 12,ligueparis.org,"['recording_studios', 'dance_room', 'meeting_rooms']",,medium,83,2026-06-19
IDF-CPA-090,Centre Paris Anim' Angel Parra,Paris,75,"181-183, rue Vercingétorix",48.831427,2.309562,0.7817627272727272,183 Rue Vercingétorix 75014 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations at preferential rates.,50,https://angelparra.aniapp.fr,01 56 53 53 53 ; contact.angelparra@paris.ifac.asso.fr,paris.fr,['activity_rooms'],,medium,83,2026-06-19
IDF-CPA-091,Centre Paris Anim' Baudricourt (13e),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations at preferential rates.,50,,,ligueparis.org,['activity_rooms'],,medium,78,2026-06-19
IDF-CPA-092,Centre Paris Anim' Clavel (19e),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations at preferential rates.,50,https://ligueo.ligueparis.org/cpa19,,ligueparis.org,['activity_rooms'],,medium,78,2026-06-19
IDF-CPA-093,Centre Paris Anim' Curial (19e),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations at preferential rates.,50,https://ligueo.ligueparis.org/cpa19,,ligueparis.org,"['video_studio', 'dance_rooms', 'activity_rooms']",,medium,78,2026-06-19
IDF-CPA-094,Centre Paris Anim' Mathis (19e),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations at preferential rates.,50,https://ligueo.ligueparis.org/cpa19,,ligueparis.org,"['robotics_workshop', 'activity_rooms']",,medium,78,2026-06-19
IDF-CPA-095,Centre Paris Anim' Rébeval (19e),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations at preferential rates.,50,https://ligueo.ligueparis.org/cpa19,,ligueparis.org,"['activity_rooms', 'sports_rooms']",,medium,78,2026-06-19
IDF-CPA-096,Centre Paris Anim' Solidarité Angèle Mercier (19e),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations at preferential rates.,50,https://ligueo.ligueparis.org/cpa19,,ligueparis.org,['activity_rooms'],,medium,78,2026-06-19
IDF-CPA-097,Centre Paris Anim' Poterne des Peupliers (13e),Paris,75,"5, rue Gouthière",48.820452,2.351465,0.9704272727272726,5 Rue Gouthière 75013 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations at preferential rates.,50,https://www.paris.fr/lieux/centre-paris-anim-poterne-des-peupliers,,paris.fr,['activity_rooms'],,medium,78,2026-06-19
IDF-DEPT-098,Espaces Openspot - CCI Seine-Saint-Denis,Seine-Saint-Denis,93,,48.903526,2.336101,0.34425909090909085,Rue des Bons Enfants 93400 Saint-Ouen-sur-Seine,aggregation_platform,20,20,Variable ; CCI coworking/meeting space. Rooms for 15-20 people.,75,,,neo-nomade.com,"['coworking', 'meeting_rooms']",,medium,64,2026-06-19
IDF-OPEN-099,L'Usine Té - Saint-Denis (93),Saint-Denis,93,,47.867888,2.137679,0.3330109090909091,Avenue de la Bône 45550 Saint-Denis-de-l'Hôtel,aggregation_platform,20,20,Variable ; Creative factory in former manufacturing building. Small rooms available.,50,https://www.aleou.fr/xd/lieux-congres-seminaires/seine-saint-denis-93,,aleou.fr,"['creative_spaces', 'meeting_rooms']",,medium,57,2026-06-19
IDF-CPA-100,Centre Paris Anim' (remaining 35+ centers),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif (59€ forfait jeune création) ; 49 Centres Paris Anim across all arrondissements. All have rooms available for associations at preferential rates. Young creation: 59€ flat fee for 2-month rehearsal room.,50,https://www.paris.fr/pages/les-centres-d-animation-2390,,paris.fr,"['meeting_rooms', 'dance_rooms', 'arts_rooms', 'sports_rooms']",,medium,78,2026-06-19
IDF-CPA-101,Centre Paris Anim' - 16e arrondissement,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations.,50,https://www.paris.fr/pages/les-centres-d-animation-2390,,paris.fr,['meeting_rooms'],,medium,78,2026-06-19
IDF-CPA-102,Centre Paris Anim' - 20e arrondissement,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations.,50,https://www.paris.fr/pages/les-centres-d-animation-2390,,paris.fr,['meeting_rooms'],,medium,78,2026-06-19
IDF-CPA-103,Centre Paris Anim' - 1e/2e arrondissement,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations.,50,https://www.paris.fr/pages/les-centres-d-animation-2390,,paris.fr,['meeting_rooms'],,medium,78,2026-06-19
IDF-CPA-104,Centre Paris Anim' - 4e arrondissement,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations.,50,https://www.paris.fr/pages/les-centres-d-animation-2390,,paris.fr,['meeting_rooms'],,medium,78,2026-06-19
IDF-CPA-105,Centre Paris Anim' - 6e arrondissement (shared MVAC with 5e),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations.,50,https://www.paris.fr/pages/les-centres-d-animation-2390,,paris.fr,['meeting_rooms'],,medium,78,2026-06-19
IDF-CPA-106,Centre Paris Anim' - 10e arrondissement,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,paris_anim,20,20,Tarif préférentiel associatif ; Rooms available for associations.,50,https://www.paris.fr/pages/les-centres-d-animation-2390,,paris.fr,['meeting_rooms'],,medium,78,2026-06-19
IDF-DEPT-107,H4 Wyndham Paris Pleyel - Salles réunion,Saint-Denis,93,,47.867888,2.137679,0.3330109090909091,Avenue de la Bône 45550 Saint-Denis-de-l'Hôtel,aggregation_platform,20,20,Variable ; Hotel seminar rooms available. Not budget-friendly.,50,https://www.aleou.fr/xd/lieux-congres-seminaires/seine-saint-denis-93,,aleou.fr,"['hotel_rooms', 'meeting_rooms', 'av_equipment']",,medium,57,2026-06-19
IDF-DEPT-108,Novotel Paris Est - Centre de Conférence,Bagnolet,93,,47.610485,2.176976,0.30269545454545455,None le Bourg 41600 Chaon,aggregation_platform,20,20,Variable ; Hotel conference center. Various room sizes.,50,https://www.aleou.fr/xd/lieux-congres-seminaires/seine-saint-denis-93,,aleou.fr,"['meeting_rooms', 'av_equipment']",,medium,57,2026-06-19
IDF-PEER-109,Studio 71 - Salle réunion Paris 17e,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,12,12,"Variable ; 60m², up to 12 people. Podcast studio available.",90,https://www.abcsalles.com/salle-de-reunion-2.html,,abcsalles.com,"['tv_connected', 'wifi_fiber', 'visio_system', 'podcast_studio', 'barista', 'bathroom']",,medium,72,2026-06-19
IDF-PRIVATEASER-110,Maison de la Place des Fêtes - MPdF,Paris,75,"2-4, rue des Lilas",48.878193,2.395791,0.8110807438016528,4 Rue des Lilas 75019 Paris,institutional,12,12,"9€/heure + 30€ adhésion annuelle ; 9€/heure for room, 30€ annual membership for associations.",85,https://mpdf.fr/autres-salles-disponibles-dans-quartier,01 40 18 76 45 ; pladesfetes@ligueparis.org,mpdf.fr,"['meeting_room_12_pers', 'video_projector']",,medium,86,2026-06-19
IDF-MISC-111,Les Fabrikantes (La Fabrik Coopérative),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,institutional,12,12,Variable (adhésion requise) ; Rooms available for member structures. Non-member collectives possible under conditions.,50,https://mpdf.fr/autres-salles-disponibles-dans-quartier,,mpdf.fr,['meeting_rooms'],,medium,70,2026-06-19
IDF-CPA-112,Remaining Paris Anim' Centers (approx. 35 locations),Paris,75,Various,47.978688,6.492499,0.3920720779220779,Les Paris 88340 Le Val-d'Ajol,paris_anim,20,20,Tarif préférentiel (5€-59€) ; Rooms from free (for associations) to 59€ for young creators (2-month rehearsal flat fee). Commercial rates higher. 49 Centres Paris Anim across Paris.,95,https://www.paris.fr/pages/les-centres-d-animation-2390,,paris.fr,['various_rooms_by_center'],,medium,91,2026-06-19
IDF-MISC-113,Mairie Paris Centre - Salle Bretagne,Paris,75,"2, rue Eugène Spuller",48.863992,2.361532,0.9594199999999998,2 Rue Eugène Spuller 75003 Paris,municipal_hall,20,20,"Gratuit (MVAC) ; 48.5 m², up to 40 people in salle Bretagne. But smaller rooms also available.",95,https://mairiepariscentre.paris.fr/pages/locaux-accessibles-a-paris-centre-15435,DDCT-MAPC-Evenements@paris.fr,mairiepariscentre.paris.fr,"['salle_bretagne_48m2_40pers', 'salle_conseils_34m2_19pers']",,medium,96,2026-06-19
IDF-MISC-114,Mairie Paris Centre - Salle des Conseils de Quartier,Paris,75,"2, rue Eugène Spuller",48.863992,2.361532,0.9594199999999998,2 Rue Eugène Spuller 75003 Paris,municipal_hall,19,19,"Gratuit (MVAC) ; 34.4 m², 19 persons. Free for registered associations.",95,https://mairiepariscentre.paris.fr/pages/locaux-accessibles-a-paris-centre-15435,DDCT-MAPC-Evenements@paris.fr,mairiepariscentre.paris.fr,['meeting_room_19_pers'],,medium,96,2026-06-19
IDF-MISC-115,Mairie Paris Centre - Location de salles,Paris,75,"2, rue Eugène Spuller",48.863992,2.361532,0.9594199999999998,2 Rue Eugène Spuller 75003 Paris,municipal_hall,20,20,Tarif municipal ; Rental of municipal halls for events. Contact Service Événements.,50,https://mairiepariscentre.paris.fr/pages/locaux-accessibles-a-paris-centre-15435,DDCT-MAPC-Evenements@paris.fr,mairiepariscentre.paris.fr,"['reception_hall', 'meeting_rooms']",,medium,83,2026-06-19
IDF-COCOON-116,Cocoon Space - 1er arrondissement,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,8,8,dès 15€/h ; Small meeting rooms near major stations. From 15€/hour.,85,https://www.cocoon-space.com/salle-de-reunion/paris,contact@cocoon-space.com,cocoon-space.com,"['meeting_rooms', 'wifi', 'drinks']",,medium,91,2026-06-19
IDF-COCOON-117,Cocoon Space - 3e/4e arrondissement,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,8,8,dès 15€/h ; Small meeting rooms. From 15€/hour.,85,https://www.cocoon-space.com/salle-de-reunion/paris,contact@cocoon-space.com,cocoon-space.com,"['meeting_rooms', 'wifi', 'drinks']",,medium,91,2026-06-19
IDF-COCOON-118,Cocoon Space - 8e/9e arrondissement (Honoré),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,8,8,"dès 22€/h ; 12m² rooms from 22€/hour, 176€/day.",75,https://www.cocoon-space.com/venues/honore,,cocoon-space.com,"['meeting_rooms', 'wifi', 'drinks']",,medium,82,2026-06-19
IDF-COCOON-119,Cocoon Space - 11e arrondissement,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,8,8,dès 15€/h ; Small meeting rooms from 15€/hour.,85,https://www.cocoon-space.com/salle-de-reunion/paris,,cocoon-space.com,"['meeting_rooms', 'wifi', 'drinks']",,medium,86,2026-06-19
IDF-COCOON-120,Cocoon Space - 12e arrondissement,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,8,8,dès 15€/h ; Small meeting rooms from 15€/hour.,85,https://www.cocoon-space.com/salle-de-reunion/paris,,cocoon-space.com,"['meeting_rooms', 'wifi', 'drinks']",,medium,86,2026-06-19
IDF-COCOON-121,Cocoon Space - 13e/14e arrondissement,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,8,8,dès 15€/h ; Small meeting rooms from 15€/hour.,85,https://www.cocoon-space.com/salle-de-reunion/paris,,cocoon-space.com,"['meeting_rooms', 'wifi', 'drinks']",,medium,86,2026-06-19
IDF-MISC-122,Salle municipale - Mairie 14e (Châteaubriant),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,municipal_hall,20,20,"Tarif municipal ; 73 m², max 20 personnes. From official Mairie 14e catalogue.",75,https://cdn.paris.fr/paris/2023/01/18/catalogue-salles-municipales-mairie-14-YajY.pdf,,paris.fr catalogue PDF,,,medium,85,2026-06-19
IDF-MISC-123,Le NUMA Paris - Coworking Gratuit,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,coworking_free,10,10,Gratuit ; Free open-plan coworking. No reservation needed. Mon-Fri 9h-20h.,95,https://paris.numa.co/coworking-et-communautes/,,paris.fr,"['open_coworking', 'wifi', 'no_reservation_needed']",,medium,91,2026-06-19
IDF-MISC-124,MPAA - Maison des Pratiques Artistiques Amateurs,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,institutional,20,20,Variable ; Directory of practice/rehearsal spaces accessible to amateurs.,50,https://www.mpaa.fr/,,paris.fr,['directory_of_artistic_spaces'],,medium,70,2026-06-19
IDF-MISC-125,Locaux Scolaires - Ville de Paris,Paris,75,Various (schools across Paris),,,,None,institutional,20,20,Gratuit (associations) ; School premises available outside school hours for registered associations. Requires occupation convention.,95,https://www.paris.fr/pages/locaux-a-usage-ponctuel-5406,,paris.fr,"['classrooms', 'school_facilities']",,medium,83,2026-06-19
IDF-MISC-126,Mairie du 18e - Salle des mariages (réunion),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,municipal_hall,20,20,Tarif municipal ; Municipal halls available for event rental. Contact mairie directly.,50,https://mairie18.paris.fr,,paris.fr,['event_hall'],,medium,78,2026-06-19
IDF-MISC-127,Privateaser - Salles des fêtes petites IDF,,IDF,,,,,,aggregation_platform,20,20,Variable ; Aggregator for small event venues. Filter by capacity ≤20.,50,https://www.privateaser.com/location-salle/top-petite-salles-des-fetes-seine-saint-denis-93,,privateaser.com,['variable'],,medium,60,2026-06-19
IDF-MISC-128,salladesfetes.fr - Salles des fêtes 93,,93,,,,,,aggregation_platform,20,20,Variable ; Directory of fête/banquet halls in Seine-Saint-Denis.,50,https://www.sallesdesfetes.fr/departement/93-seine-saint-denis/trouver-une-salle-des-fetes,,sallesdesfetes.fr,['variable'],,medium,67,2026-06-19
IDF-MISC-129,SnapEvent - Salles Seine-Saint-Denis,,93,,,,,,aggregation_platform,20,20,Variable ; Aggregator for atypical venues in Seine-Saint-Denis.,50,https://www.snapevent.fr/location-de-salle/paris/departement-93,,snapevent.fr,['variable'],,medium,57,2026-06-19
IDF-DEPT-130,Maisons des Associations - Hauts-de-Seine (92) [Multiple],"Various (Nanterre, Courbevoie, Boulogne-Billancourt, etc.)",92,Various,48.837436,2.238672,0.40818763907734057,Rue Le Corbusier 92100 Boulogne-Billancourt,municipal_assoc,20,20,Gratuit ou tarif associatif ; Multiple Maisons des Associations across 92. Most offer free or low-cost rooms for associations.,95,,,open data search,['meeting_rooms'],,medium,88,2026-06-19
IDF-DEPT-131,Maisons des Associations - Val-de-Marne (94) [Multiple],"Various (Créteil, Vitry-sur-Seine, Champigny, etc.)",94,Various,,,,None,municipal_assoc,20,20,Gratuit ou tarif associatif ; Multiple Maisons des Associations across 94. Most offer free or low-cost rooms for associations.,95,,,open data search,['meeting_rooms'],,medium,88,2026-06-19
IDF-DEPT-132,Maisons des Associations - Yvelines (78) [Multiple],"Various (Versailles, Saint-Germain-en-Laye, etc.)",78,Various,48.981488,2.087269,0.4560427272727272,Route de Versailles a Pontoise 78100 Saint-Germain-en-Laye,municipal_assoc,20,20,Gratuit ou tarif associatif ; Multiple Maisons des Associations across 78.,95,,,open data search,['meeting_rooms'],,medium,84,2026-06-19
IDF-DEPT-133,Maisons des Associations - Seine-et-Marne (77) [Multiple],"Various (Melun, Meaux, Savigny-le-Temple, etc.)",77,Various,,,,None,municipal_assoc,20,20,Gratuit ou tarif associatif ; Multiple Maisons des Associations across 77.,95,,,open data search,['meeting_rooms'],,medium,84,2026-06-19
IDF-DEPT-134,Maisons des Associations - Essonne (91) [Multiple],"Various (Évry, Palaiseau, etc.)",91,Various,,,,None,municipal_assoc,20,20,Gratuit ou tarif associatif ; Multiple Maisons des Associations across 91.,95,,,open data search,['meeting_rooms'],,medium,84,2026-06-19
IDF-DEPT-135,Maisons des Associations - Val-d'Oise (95) [Multiple],"Various (Cergy, Pontoise, Argenteuil, etc.)",95,Various,48.946874,2.206235,0.3889174331550802,Route de Pontoise 95100 Argenteuil,municipal_assoc,20,20,Gratuit ou tarif associatif ; Multiple Maisons des Associations across 95.,95,,,open data search,['meeting_rooms'],,medium,84,2026-06-19
IDF-DEPT-136,Maisons des Associations - Seine-Saint-Denis (93) [Multiple],"Various (Saint-Denis, Montreuil, Aubervilliers, Noisy-le-Sec, etc.)",93,Various,48.886788,2.469315,0.32013545454545456,Chemin de Montreuil à Claye 93130 Noisy-le-Sec,municipal_assoc,20,20,Gratuit ou tarif associatif ; Multiple Maisons des Associations across 93. Free municipal rooms for associations in many communes.,95,,,open data search / saintdenis.fr,['meeting_rooms'],,medium,88,2026-06-19
IDF-NEO-137,Espace Openspot 93 - CCI Seine-Saint-Denis,Seine-Saint-Denis,93,,48.903526,2.336101,0.34425909090909085,Rue des Bons Enfants 93400 Saint-Ouen-sur-Seine,aggregation_platform,15,15,Variable ; Salle LES DIGITEURS: 15 personnes. Also rooms for up to 20.,50,https://www.neo-nomade.com/s/ile-de-france/salle-reunion-formation-location,,neo-nomade.com,"['meeting_rooms', 'digital_equipment']",,medium,57,2026-06-19
IDF-OPEN-138,Open Data IDF - Équipements municipaux,,IDF,,,,,,data_source,,,Open data portal containing equipment listings across IDF.,50,https://data.iledefrance.fr,,data.iledefrance.fr,,,medium,30,2026-06-19
IDF-OPEN-139,Paris Data - Open Data,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,data_source,,,Paris municipal open data portal. Contains equipment and facility datasets.,50,https://opendata.paris.fr,,opendata.paris.fr,,,medium,40,2026-06-19
IDF-OPEN-140,Open Data Hauts-de-Seine (92),,92,,,,,,data_source,,,Department open data portal for 92.,50,https://opendata.hauts-de-seine.fr,,opendata.hauts-de-seine.fr,,,medium,37,2026-06-19
IDF-OPEN-141,Open Data Seine-Saint-Denis (93),,93,,,,,,data_source,,,Department open data portal for 93.,50,https://data.seinesaintdenis.fr,,data.seinesaintdenis.fr,,,medium,37,2026-06-19
IDF-OPEN-142,Open Data Grand Paris Seine Ouest (92),,92,,,,,,data_source,,,GPSO open data portal covering 8 cities in 92.,90,https://data.seineouest.fr,,data.seineouest.fr,,,medium,49,2026-06-19
IDF-OPEN-143,APUR - Équipements IDF,,IDF,,,,,,data_source,,,Atelier Parisien d'Urbanisme data portal. Contains equipment and infrastructure data for Greater Paris.,50,https://www.apur.org/fr/open-data-cartes/open-data,,apur.org,,,medium,30,2026-06-19
IDF-OPEN-144,Data.gouv.fr - Recensement Équipements Sportifs,,IDF,,,,,,data_source,,,National sports equipment census. Can be filtered for IDF small venues.,50,https://www.data.gouv.fr/datasets/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,,data.gouv.fr,,,medium,30,2026-06-19
IDF-OPEN-145,Institut Paris Region Data,,IDF,,,,,,data_source,,,100+ geographic datasets on IDF in open access.,40,https://data-iau-idf.opendata.arcgis.com,,data-iau-idf.opendata.arcgis.com,,,medium,27,2026-06-19
IDF-PARIS-ASSO-146,ParisAsso - Portail Associatif,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,data_source,,,Portal for association registration in Paris. Required step to access MVAC rooms.,50,https://parisasso.paris.fr,,paris.fr,,,medium,40,2026-06-19
IDF-MISC-147,Paris.fr - Tous les lieux MVAC,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,data_source,,,Complete listing of all MVAC locations with hours and contacts on paris.fr.,50,https://www.paris.fr/recherche/lieux?places%5BrefinementList%5D%5Bcategory_names%5D%5B0%5D=Maisons%20de%20la%20Vie%20Associative%20et%20Citoyenne,,paris.fr,,,medium,40,2026-06-19
IDF-MISC-148,Paris.fr - Tous les centres Paris Anim',Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,data_source,,,Complete listing of all 49 Paris Anim centers on paris.fr.,50,https://www.paris.fr/pages/les-centres-d-animation-2390,,paris.fr,,,medium,40,2026-06-19
