actionability_score,activity_tags,address,aggregator_child_links_count,aggregator_domain,candidate_id,candidate_status,capacity_text,category,city,confidence_score,constraints_tags,contact,dedupe_key,department,description,duplicate_of,email_questions,evidence_text,fit_beyond_score,formal_address_source,formal_capacity_source,formal_completeness_score,formal_contact_source,formal_evidence_text,formal_extraction_status,formal_page_title,formal_price_source,formal_scrape_checked_at,formal_scrape_content_type,formal_scrape_http_status,is_aggregator,last_seen_at,lat,lon,match_reasons,match_score,matches_json,missing_formal_fields,name,normalized_name,parent_aggregator_name,parent_aggregator_url,price_text,score_reasons,source_confidence,source_record_id,source_type,source_url,space_tags,target_run,website
10,[],,,,cand_chateauform-les-jardins-de-saint-dom_a9b8d49152,new,,needs_classification,,35,[],,kactus.com/fr/lieux/chateauform-les-jardins-de-saint-dominique,92,"Lien extrait depuis agrégateur https://www.kactus.com/fr/cat/lieux/seminaire/hauts-de-seine: None  Lien enfant extrait depuis agrégateur: https://www.kactus.com/fr/cat/lieux/seminaire/hauts-de-seine  Chateauform Les jardins de Saint-Dominique 49-51 rue Saint Dominique, 75007 Paris, France Quartier animé Design Moderne Les jardins de Saint",,,Lien enfant extrait depuis agrégateur: https://www.kactus.com/fr/cat/lieux/seminaire/hauts-de-seine,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,"Chateauform Les jardins de Saint-Dominique 49-51 rue Saint Dominique, 75007 Paris, France Quartier animé Design Moderne Les jardins de Saint",chateauform les jardins de saint dominique 49 51 rue saint dominique 75007 paris france quartier anime design moderne les jardins de saint,,https://www.kactus.com/fr/cat/lieux/seminaire/hauts-de-seine,,['site web'],low,src_https-www-kactus-com-fr-lieux-chatea_9a6ae983dd,aggregator_child_link,https://www.kactus.com/fr/lieux/chateauform-les-jardins-de-saint-dominique,[],formal_enrichment,https://www.kactus.com/fr/lieux/chateauform-les-jardins-de-saint-dominique
10,[],,,,cand_lieux_c19a2678a4,new,,needs_classification,,35,[],,snapevent.fr/location-de-salle/paris/resultats-recherche,92,Lien extrait depuis agrégateur https://www.snapevent.fr/location-de-salle/paris/departement-92: None  Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92  Lieux,,,Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Lieux,lieux,,https://www.snapevent.fr/location-de-salle/paris/departement-92,,['site web'],low,src_https-www-snapevent-fr-location-de-s_3eb29fd67d,aggregator_child_link,https://www.snapevent.fr/location-de-salle/paris/resultats-recherche,[],formal_enrichment,https://www.snapevent.fr/location-de-salle/paris/resultats-recherche
10,[],,,,cand_location-de-salle_e1ecbbde9a,new,,needs_classification,,35,[],,snapevent.fr/location-de-salle,92,Lien extrait depuis agrégateur https://www.snapevent.fr/location-de-salle/paris/departement-92: None  Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92  Location de salle,,,Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Location de salle,location de salle,,https://www.snapevent.fr/location-de-salle/paris/departement-92,,['site web'],low,src_https-www-snapevent-fr-location-de-s_3c004ab29b,aggregator_child_link,https://www.snapevent.fr/location-de-salle,[],formal_enrichment,https://www.snapevent.fr/location-de-salle
10,[],,,,cand_paris_ccf6c5d397,new,,needs_classification,,35,[],,snapevent.fr/location-de-salle/paris,92,Lien extrait depuis agrégateur https://www.snapevent.fr/location-de-salle/paris/departement-92: None  Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92  Paris,,,Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Paris,paris,,https://www.snapevent.fr/location-de-salle/paris/departement-92,,['site web'],low,src_https-www-snapevent-fr-location-de-s_bb3ebd8f53,aggregator_child_link,https://www.snapevent.fr/location-de-salle/paris,[],formal_enrichment,https://www.snapevent.fr/location-de-salle/paris
10,[],,,,cand_nouveau-ajouter-a-ma-selection-retir_08bdb061b8,new,,needs_classification,,35,[],,snapevent.fr/location-de-salle/paris/casa-verde-4523,92,"Lien extrait depuis agrégateur https://www.snapevent.fr/location-de-salle/paris/departement-92: None  Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92  nouveau Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à minuit Casa Verde 25 À partir de 1 000 € HT",,,Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,"nouveau Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à minuit Casa Verde 25 À partir de 1 000 € HT",nouveau ajouter a ma selection retirer de ma selection paris dep 92 reservable jusqu a minuit casa verde 25 a partir de 1 000 ht,,https://www.snapevent.fr/location-de-salle/paris/departement-92,,['site web'],low,src_https-www-snapevent-fr-location-de-s_3469d40f5e,aggregator_child_link,https://www.snapevent.fr/location-de-salle/paris/casa-verde-4523,[],formal_enrichment,https://www.snapevent.fr/location-de-salle/paris/casa-verde-4523
10,[],,,,cand_5-5-1-avis-ajouter-a-ma-selection-re_38a6abdac1,new,,needs_classification,,35,[],,snapevent.fr/location-de-salle/paris/jardin-boulogne-2323,92,"Lien extrait depuis agrégateur https://www.snapevent.fr/location-de-salle/paris/departement-92: None  Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92  5/5 (1 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à 2h du matin Le jardin de Boulogne 40 À partir",,,Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,"5/5 (1 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à 2h du matin Le jardin de Boulogne 40 À partir ",5 5 1 avis ajouter a ma selection retirer de ma selection paris dep 92 reservable jusqu a 2h du matin le jardin de boulogne 40 a partir,,https://www.snapevent.fr/location-de-salle/paris/departement-92,,['site web'],low,src_https-www-snapevent-fr-location-de-s_e094def57f,aggregator_child_link,https://www.snapevent.fr/location-de-salle/paris/jardin-boulogne-2323,[],formal_enrichment,https://www.snapevent.fr/location-de-salle/paris/jardin-boulogne-2323
10,[],,,,cand_5-5-8-avis-ajouter-a-ma-selection-re_32bec5cebf,new,,needs_classification,,35,[],,snapevent.fr/location-de-salle/paris/maison-avec-piscine-cyril-2474,92,"Lien extrait depuis agrégateur https://www.snapevent.fr/location-de-salle/paris/departement-92: None  Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92  5/5 (8 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à minuit La maison avec piscine de Cyril 30 À pa",,,Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,"5/5 (8 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à minuit La maison avec piscine de Cyril 30 À pa",5 5 8 avis ajouter a ma selection retirer de ma selection paris dep 92 reservable jusqu a minuit la maison avec piscine de cyril 30 a pa,,https://www.snapevent.fr/location-de-salle/paris/departement-92,,['site web'],low,src_https-www-snapevent-fr-location-de-s_20068e088b,aggregator_child_link,https://www.snapevent.fr/location-de-salle/paris/maison-avec-piscine-cyril-2474,[],formal_enrichment,https://www.snapevent.fr/location-de-salle/paris/maison-avec-piscine-cyril-2474
10,[],,,,cand_5-5-3-avis-ajouter-a-ma-selection-re_729807b285,new,,needs_classification,,35,[],,snapevent.fr/location-de-salle/paris/maison-californienne-helene-2699,92,"Lien extrait depuis agrégateur https://www.snapevent.fr/location-de-salle/paris/departement-92: None  Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92  5/5 (3 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à 1h du matin La maison californienne d'Hélène 1",,,Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,"5/5 (3 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à 1h du matin La maison californienne d'Hélène 1",5 5 3 avis ajouter a ma selection retirer de ma selection paris dep 92 reservable jusqu a 1h du matin la maison californienne d helene 1,,https://www.snapevent.fr/location-de-salle/paris/departement-92,,['site web'],low,src_https-www-snapevent-fr-location-de-s_ab91bd5e76,aggregator_child_link,https://www.snapevent.fr/location-de-salle/paris/maison-californienne-helene-2699,[],formal_enrichment,https://www.snapevent.fr/location-de-salle/paris/maison-californienne-helene-2699
10,[],,,,cand_5-5-1-avis-ajouter-a-ma-selection-re_911ec3c64f,new,,needs_classification,,35,[],,snapevent.fr/location-de-salle/paris/serre-malakoff-2512,92,"Lien extrait depuis agrégateur https://www.snapevent.fr/location-de-salle/paris/departement-92: None  Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92  5/5 (1 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à 2h du matin La Serre - Malakoff 100 À partir d",,,Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,"5/5 (1 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à 2h du matin La Serre - Malakoff 100 À partir d",5 5 1 avis ajouter a ma selection retirer de ma selection paris dep 92 reservable jusqu a 2h du matin la serre malakoff 100 a partir d,,https://www.snapevent.fr/location-de-salle/paris/departement-92,,['site web'],low,src_https-www-snapevent-fr-location-de-s_4576b169e5,aggregator_child_link,https://www.snapevent.fr/location-de-salle/paris/serre-malakoff-2512,[],formal_enrichment,https://www.snapevent.fr/location-de-salle/paris/serre-malakoff-2512
10,[],,,,cand_5-5-1-avis-ajouter-a-ma-selection-re_2af178af1d,new,,needs_classification,,35,[],,snapevent.fr/location-de-salle/paris/eden-stephane-3319,92,"Lien extrait depuis agrégateur https://www.snapevent.fr/location-de-salle/paris/departement-92: None  Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92  5/5 (1 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à minuit L'Eden de Stéphane 40 À partir de 750 €",,,Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,"5/5 (1 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à minuit L'Eden de Stéphane 40 À partir de 750 €",5 5 1 avis ajouter a ma selection retirer de ma selection paris dep 92 reservable jusqu a minuit l eden de stephane 40 a partir de 750,,https://www.snapevent.fr/location-de-salle/paris/departement-92,,['site web'],low,src_https-www-snapevent-fr-location-de-s_5a034c61d3,aggregator_child_link,https://www.snapevent.fr/location-de-salle/paris/eden-stephane-3319,[],formal_enrichment,https://www.snapevent.fr/location-de-salle/paris/eden-stephane-3319
10,[],,,,cand_5-5-1-avis-ajouter-a-ma-selection-re_f2e283d216,new,,needs_classification,,35,[],,snapevent.fr/location-de-salle/paris/maison-architecte-frederique-3048,92,"Lien extrait depuis agrégateur https://www.snapevent.fr/location-de-salle/paris/departement-92: None  Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92  5/5 (1 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à minuit La maison d'architecte de Frédérique 30",,,Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,"5/5 (1 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à minuit La maison d'architecte de Frédérique 30",5 5 1 avis ajouter a ma selection retirer de ma selection paris dep 92 reservable jusqu a minuit la maison d architecte de frederique 30,,https://www.snapevent.fr/location-de-salle/paris/departement-92,,['site web'],low,src_https-www-snapevent-fr-location-de-s_b6bb875005,aggregator_child_link,https://www.snapevent.fr/location-de-salle/paris/maison-architecte-frederique-3048,[],formal_enrichment,https://www.snapevent.fr/location-de-salle/paris/maison-architecte-frederique-3048
10,[],,,,cand_5-5-1-avis-exclusivite-ajouter-a-ma-_d63a308747,new,,needs_classification,,35,[],,snapevent.fr/location-de-salle/paris/rooftop-danton-3524,92,"Lien extrait depuis agrégateur https://www.snapevent.fr/location-de-salle/paris/departement-92: None  Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92  5/5 (1 avis) Exclusivité Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à 2h du matin Le Rooftop Danton 35 À",,,Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,"5/5 (1 avis) Exclusivité Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à 2h du matin Le Rooftop Danton 35 À",5 5 1 avis exclusivite ajouter a ma selection retirer de ma selection paris dep 92 reservable jusqu a 2h du matin le rooftop danton 35 a,,https://www.snapevent.fr/location-de-salle/paris/departement-92,,['site web'],low,src_https-www-snapevent-fr-location-de-s_b8d09aa71b,aggregator_child_link,https://www.snapevent.fr/location-de-salle/paris/rooftop-danton-3524,[],formal_enrichment,https://www.snapevent.fr/location-de-salle/paris/rooftop-danton-3524
10,[],,,,cand_5-5-1-avis-ajouter-a-ma-selection-re_af3021cea3,new,,needs_classification,,35,[],,snapevent.fr/location-de-salle/paris/annexe-2431,92,"Lien extrait depuis agrégateur https://www.snapevent.fr/location-de-salle/paris/departement-92: None  Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92  5/5 (1 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à 2h du matin L'Annexe 50 À partir de 900 € HT",,,Lien enfant extrait depuis agrégateur: https://www.snapevent.fr/location-de-salle/paris/departement-92,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,"5/5 (1 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à 2h du matin L'Annexe 50 À partir de 900 € HT",5 5 1 avis ajouter a ma selection retirer de ma selection paris dep 92 reservable jusqu a 2h du matin l annexe 50 a partir de 900 ht,,https://www.snapevent.fr/location-de-salle/paris/departement-92,,['site web'],low,src_https-www-snapevent-fr-location-de-s_636c6e5c95,aggregator_child_link,https://www.snapevent.fr/location-de-salle/paris/annexe-2431,[],formal_enrichment,https://www.snapevent.fr/location-de-salle/paris/annexe-2431
10,[],,,,cand_les-ymca-de-france_3a55357c83,new,,needs_classification,,35,[],,ymcafrance.fr/les-associations-membres-de-ymca-france,75,Lien extrait depuis agrégateur https://ymcafrance.fr/nos-actions-jeunesse-tourisme-inclusion/tourisme-social-et-solidaire/location-de-salle-seminaire-evenement: None  Lien enfant extrait depuis agrégateur: https://ymcafrance.fr/nos-actions-jeunesse-tourisme-inclusion/tourisme-social-et-solidaire/location-de-salle-seminaire-evenement  Les YMCA de France,,,Lien enfant extrait depuis agrégateur: https://ymcafrance.fr/nos-actions-jeunesse-tourisme-inclusion/tourisme-social-et-solidaire/location-de-salle-seminaire-evenement,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Les YMCA de France,les ymca de france,,https://ymcafrance.fr/nos-actions-jeunesse-tourisme-inclusion/tourisme-social-et-solidaire/location-de-salle-seminaire-evenement,,['site web'],low,src_https-ymcafrance-fr-les-associations_22d3930021,aggregator_child_link,https://ymcafrance.fr/les-associations-membres-de-ymca-france/,[],formal_enrichment,https://ymcafrance.fr/les-associations-membres-de-ymca-france/
10,[],,,,cand_consulter-les-tarifs_f8985fd202,new,,needs_classification,,35,[],,ymca-paris.fr/le-centre/location-de-salles,75,Lien extrait depuis agrégateur https://ymcafrance.fr/nos-actions-jeunesse-tourisme-inclusion/tourisme-social-et-solidaire/location-de-salle-seminaire-evenement: None  Lien enfant extrait depuis agrégateur: https://ymcafrance.fr/nos-actions-jeunesse-tourisme-inclusion/tourisme-social-et-solidaire/location-de-salle-seminaire-evenement  Consulter les tarifs,,,Lien enfant extrait depuis agrégateur: https://ymcafrance.fr/nos-actions-jeunesse-tourisme-inclusion/tourisme-social-et-solidaire/location-de-salle-seminaire-evenement,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Consulter les tarifs,consulter les tarifs,,https://ymcafrance.fr/nos-actions-jeunesse-tourisme-inclusion/tourisme-social-et-solidaire/location-de-salle-seminaire-evenement,,['site web'],low,src_http-ymca-paris-fr-le-centre-locatio_f446b2b690,aggregator_child_link,http://ymca-paris.fr/le-centre/location-de-salles/,[],formal_enrichment,http://ymca-paris.fr/le-centre/location-de-salles/
10,[],,,,cand_consulter-les-tarifs_72c729f09d,new,,needs_classification,,35,[],,ymca-avignon.com/fr/services/nos-salles,75,Lien extrait depuis agrégateur https://ymcafrance.fr/nos-actions-jeunesse-tourisme-inclusion/tourisme-social-et-solidaire/location-de-salle-seminaire-evenement: None  Lien enfant extrait depuis agrégateur: https://ymcafrance.fr/nos-actions-jeunesse-tourisme-inclusion/tourisme-social-et-solidaire/location-de-salle-seminaire-evenement  Consulter les tarifs,,,Lien enfant extrait depuis agrégateur: https://ymcafrance.fr/nos-actions-jeunesse-tourisme-inclusion/tourisme-social-et-solidaire/location-de-salle-seminaire-evenement,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Consulter les tarifs,consulter les tarifs,,https://ymcafrance.fr/nos-actions-jeunesse-tourisme-inclusion/tourisme-social-et-solidaire/location-de-salle-seminaire-evenement,,['site web'],low,src_http-www-ymca-avignon-com-fr-service_e3995f75c8,aggregator_child_link,http://www.ymca-avignon.com/fr/services/nos-salles/,[],formal_enrichment,http://www.ymca-avignon.com/fr/services/nos-salles/
10,[],,,,cand_location-de-chateau-seine-et-marne_4e810aa28e,new,,needs_classification,,35,[],,abcsalles.com/location-de-chateau-2_seine-et-marne_d.html,77,Lien extrait depuis agrégateur https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html: None  Lien enfant extrait depuis agrégateur: https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html  Location de château Seine-et-Marne,,,Lien enfant extrait depuis agrégateur: https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Location de château Seine-et-Marne,location de chateau seine et marne,,https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html,,['site web'],low,src_https-www-abcsalles-com-location-de-_c0a3bc4f75,aggregator_child_link,https://www.abcsalles.com/location-de-chateau-2_seine-et-marne_d.html,[],formal_enrichment,https://www.abcsalles.com/location-de-chateau-2_seine-et-marne_d.html
10,[],,,,cand_location-de-peniche-seine-et-marne_0d12735fcd,new,,needs_classification,,35,[],,abcsalles.com/location-de-peniche-2_seine-et-marne_d.html,77,Lien extrait depuis agrégateur https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html: None  Lien enfant extrait depuis agrégateur: https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html  Location de péniche Seine-et-Marne,,,Lien enfant extrait depuis agrégateur: https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Location de péniche Seine-et-Marne,location de peniche seine et marne,,https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html,,['site web'],low,src_https-www-abcsalles-com-location-de-_b1100f2c3b,aggregator_child_link,https://www.abcsalles.com/location-de-peniche-2_seine-et-marne_d.html,[],formal_enrichment,https://www.abcsalles.com/location-de-peniche-2_seine-et-marne_d.html
10,[],,,,cand_salle-de-reception-seine-et-marne_a8802c8828,new,,needs_classification,,35,[],,abcsalles.com/salle-de-reception-2_seine-et-marne_d.html,77,Lien extrait depuis agrégateur https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html: None  Lien enfant extrait depuis agrégateur: https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html  Salle de réception Seine-et-Marne,,,Lien enfant extrait depuis agrégateur: https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html,22,,,,,,,,,,,,no,2026-06-20,,,,,[],,Salle de réception Seine-et-Marne,salle de reception seine et marne,,https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html,,"['preuve - réception', 'site web']",low,src_https-www-abcsalles-com-salle-de-rec_270dd0b9f2,aggregator_child_link,https://www.abcsalles.com/salle-de-reception-2_seine-et-marne_d.html,[],formal_enrichment,https://www.abcsalles.com/salle-de-reception-2_seine-et-marne_d.html
10,[],,,,cand_salle-de-reunion-seine-et-marne_491afb8688,new,,needs_classification,,35,[],,abcsalles.com/salle-de-reunion-2_seine-et-marne_d.html,77,Lien extrait depuis agrégateur https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html: None  Lien enfant extrait depuis agrégateur: https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html  Salle de réunion Seine-et-Marne,,,Lien enfant extrait depuis agrégateur: https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html,22,,,,,,,,,,,,no,2026-06-20,,,,,[],,Salle de réunion Seine-et-Marne,salle de reunion seine et marne,,https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html,,"['preuve - salle de réunion', 'site web']",low,src_https-www-abcsalles-com-salle-de-reu_d03c9ea8b6,aggregator_child_link,https://www.abcsalles.com/salle-de-reunion-2_seine-et-marne_d.html,[],formal_enrichment,https://www.abcsalles.com/salle-de-reunion-2_seine-et-marne_d.html
10,[],,,,cand_l-etable-de-veronge_9edce7040c,new,,needs_classification,,35,[],,abcsalles.com/lieu/etabledeveronge,77,Lien extrait depuis agrégateur https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html: None  Lien enfant extrait depuis agrégateur: https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html  L'Étable de Véronge,,,Lien enfant extrait depuis agrégateur: https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,L'Étable de Véronge,l etable de veronge,,https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html,,['site web'],low,src_https-www-abcsalles-com-lieu-etabled_3718c77a8d,aggregator_child_link,https://www.abcsalles.com/lieu/etabledeveronge,[],formal_enrichment,https://www.abcsalles.com/lieu/etabledeveronge
10,[],,,,cand_l-ermitage_c7de70e6b3,new,,needs_classification,,35,[],,abcsalles.com/lieu/l-ermitage-de-chalivert,77,Lien extrait depuis agrégateur https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html: None  Lien enfant extrait depuis agrégateur: https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html  L'Ermitage,,,Lien enfant extrait depuis agrégateur: https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,L'Ermitage,l ermitage,,https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html,,['site web'],low,src_https-www-abcsalles-com-lieu-l-ermit_ae3e55424a,aggregator_child_link,https://www.abcsalles.com/lieu/l-ermitage-de-chalivert,[],formal_enrichment,https://www.abcsalles.com/lieu/l-ermitage-de-chalivert
10,[],,,,cand_domaine-d-arvigny_4c5ddab955,new,,needs_classification,,35,[],,abcsalles.com/lieu/domaine-arvigny,77,Lien extrait depuis agrégateur https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html: None  Lien enfant extrait depuis agrégateur: https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html  Domaine d'Arvigny,,,Lien enfant extrait depuis agrégateur: https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Domaine d'Arvigny,domaine d arvigny,,https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html,,['site web'],low,src_https-www-abcsalles-com-lieu-domaine_4f0d12e9ec,aggregator_child_link,https://www.abcsalles.com/lieu/domaine-arvigny,[],formal_enrichment,https://www.abcsalles.com/lieu/domaine-arvigny
10,[],,,,cand_moulin-bicheret-receptions_ab0bd48b8b,new,,needs_classification,,35,[],,abcsalles.com/lieu/moulin-bicheret-receptions,77,Lien extrait depuis agrégateur https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html: None  Lien enfant extrait depuis agrégateur: https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html  Moulin Bicheret Réceptions,,,Lien enfant extrait depuis agrégateur: https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html,22,,,,,,,,,,,,no,2026-06-20,,,,,[],,Moulin Bicheret Réceptions,moulin bicheret receptions,,https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html,,"['preuve - réception', 'site web']",low,src_https-www-abcsalles-com-lieu-moulin-_8f092df0e4,aggregator_child_link,https://www.abcsalles.com/lieu/moulin-bicheret-receptions,[],formal_enrichment,https://www.abcsalles.com/lieu/moulin-bicheret-receptions
10,[],,,,cand_event-3_0fdf9d7216,new,,needs_classification,,35,[],,abcsalles.com/lieu/event-3-77,77,Lien extrait depuis agrégateur https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html: None  Lien enfant extrait depuis agrégateur: https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html  Event'3,,,Lien enfant extrait depuis agrégateur: https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Event'3,event 3,,https://www.abcsalles.com/location-de-salle-2_seine-et-marne_d.html,,['site web'],low,src_https-www-abcsalles-com-lieu-event-3_b88756708e,aggregator_child_link,https://www.abcsalles.com/lieu/event-3-77,[],formal_enrichment,https://www.abcsalles.com/lieu/event-3-77
10,[],,,,cand_location-de-salle_0fee5395a6,new,,needs_classification,,35,[],,chateauform.com/fr/lp/location-salle,93,Lien extrait depuis agrégateur https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis: None  Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis  Location de salle,,,Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Location de salle,location de salle,,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis,,['site web'],low,src_https-www-chateauform-com-fr-lp-loca_45165038b6,aggregator_child_link,https://www.chateauform.com/fr/lp/location-salle/,[],formal_enrichment,https://www.chateauform.com/fr/lp/location-salle/
